START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio,Status
(11#)87/2,101467,2.483060,101627,2.344624,5.736662e-02,0.624866,2.215451e-01,EXPECTED
(11#)44,102352,2.491281,102793,2.345663,6.022894e-02,0.625710,2.327244e-01,EXPECTED
(11#)89/2,103214,2.468903,103919,2.345196,5.140494e-02,0.627110,1.972652e-01,EXPECTED
(11#)45,104056,2.467765,105097,2.346333,5.045920e-02,0.629820,1.928043e-01,EXPECTED
(13#)7/2,105883,2.452749,106243,2.346112,4.444995e-02,0.631089,1.689730e-01,EXPECTED
(11#)46,106298,2.480088,107377,2.346323,5.544462e-02,0.632083,2.116257e-01,EXPECTED
(11#)93/2,107684,2.498534,108557,2.346667,6.270814e-02,0.633878,2.395840e-01,EXPECTED
(11#)47,109717,2.499467,109721,2.346926,6.297112e-02,0.635214,2.401411e-01,EXPECTED
(11#)95/2,110281,2.415536,110879,2.347414,2.860691e-02,0.636886,1.069611e-01,EXPECTED
(11#)48,111058,2.464714,112031,2.347765,4.861196e-02,0.638988,1.830222e-01,EXPECTED
(11#)97/2,112681,2.478536,113189,2.348669,5.381928e-02,0.640365,2.028015e-01,EXPECTED
(11#)49,113389,2.460935,114343,2.348208,4.688887e-02,0.642405,1.754765e-01,EXPECTED
(11#)99/2,115426,2.500222,115499,2.349210,6.230043e-02,0.644822,2.341918e-01,EXPECTED
(11#)50,116371,2.460027,116639,2.349446,4.599277e-02,0.646807,1.709644e-01,EXPECTED
(11#)101/2,116728,2.402456,117809,2.349114,2.245331e-02,0.648074,8.230850e-02,EXPECTED
(11#)51,118894,2.444233,118931,2.349283,3.962120e-02,0.650458,1.459741e-01,EXPECTED
(11#)103/2,119458,2.462122,120103,2.349583,4.678571e-02,0.652322,1.725206e-01,EXPECTED
(13#)4,121234,2.463828,121271,2.349641,4.745369e-02,0.653486,1.747352e-01,EXPECTED
(11#)105/2,121612,2.502568,122401,2.349745,6.301059e-02,0.656401,2.328196e-01,EXPECTED
(11#)53,123059,2.504951,123583,2.350170,6.378151e-02,0.658438,2.350730e-01,EXPECTED
(11#)107/2,124447,2.517146,124739,2.349909,6.874912e-02,0.658791,2.538544e-01,EXPECTED
(11#)54,125479,2.491172,125887,2.350998,5.791336e-02,0.661364,2.119468e-01,EXPECTED
(11#)109/2,126397,2.546025,127037,2.351778,7.936168e-02,0.663567,2.927316e-01,EXPECTED
(11#)55,127189,2.428594,128203,2.350372,3.273888e-02,0.665774,1.174903e-01,EXPECTED
(11#)111/2,129263,2.490514,129347,2.350536,5.784573e-02,0.666775,2.099329e-01,EXPECTED
(11#)56,130307,2.503745,130513,2.350728,6.306254e-02,0.669796,2.284531e-01,EXPECTED
(11#)113/2,131641,2.512217,131072,2.350805,6.640781e-02,0.671065,2.405311e-01,EXPECTED
(11#)57,131888,2.478781,132817,2.350709,5.304992e-02,0.674521,1.898710e-01,EXPECTED
(11#)115/2,133174,2.475614,133979,2.350861,5.170680e-02,0.676219,1.844861e-01,EXPECTED
(11#)58,134087,2.503206,135131,2.350781,6.282470e-02,0.678330,2.247063e-01,EXPECTED
(13#)9/2,135802,2.501586,136277,2.350881,6.213478e-02,0.680682,2.214029e-01,EXPECTED
(11#)59,136649,2.492808,137443,2.351063,5.854222e-02,0.682541,2.076725e-01,EXPECTED
(11#)119/2,137587,2.515309,138599,2.351807,6.721169e-02,0.683734,2.391310e-01,EXPECTED
(11#)60,139511,2.466330,139753,2.352108,4.741927e-02,0.685908,1.665267e-01,EXPECTED
(11#)121/2,140009,2.495139,140909,2.351127,5.944965e-02,0.689442,2.088820e-01,EXPECTED
(11#)61,141676,2.498497,142061,2.351252,6.074140e-02,0.691888,2.128162e-01,EXPECTED
(11#)123/2,142258,2.505830,143197,2.350937,6.380604e-02,0.693143,2.234647e-01,EXPECTED
(11#)62,143896,2.509536,144349,2.350890,6.530390e-02,0.694531,2.284218e-01,EXPECTED
(11#)125/2,145144,2.491578,145517,2.350866,5.813247e-02,0.696482,2.020325e-01,EXPECTED
(11#)63,146176,2.504029,146683,2.350790,6.314959e-02,0.700162,2.188622e-01,EXPECTED
(11#)127/2,147401,2.521313,147827,2.350876,6.999177e-02,0.701272,2.430398e-01,EXPECTED
(11#)64,148696,2.533538,148991,2.350700,7.490359e-02,0.631875,2.893579e-01,EXPECTED
(11#)129/2,149846,2.509766,150131,2.350693,6.547934e-02,0.630509,2.522930e-01,EXPECTED
(13#)5,150292,2.507348,151303,2.350757,6.448822e-02,0.626612,2.499011e-01,EXPECTED
(11#)131/2,151909,2.518866,152459,2.350501,6.918030e-02,0.621650,2.708357e-01,EXPECTED
(11#)66,152914,2.505061,153611,2.351395,6.330432e-02,0.618913,2.482837e-01,EXPECTED
(11#)133/2,154702,2.506776,154769,2.350499,6.436982e-02,0.614474,2.543265e-01,EXPECTED
(11#)67,155816,2.502854,155921,2.350309,6.288487e-02,0.610996,2.496661e-01,EXPECTED
(11#)135/2,156007,2.496651,157061,2.350194,6.045236e-02,0.609403,2.403286e-01,EXPECTED
(11#)68,157901,2.486203,158233,2.350102,5.629792e-02,0.604582,2.251159e-01,EXPECTED
(11#)137/2,158419,2.533724,159389,2.350054,7.525185e-02,0.602604,3.047939e-01,EXPECTED
(11#)69,159407,2.542242,160541,2.349838,7.869998e-02,0.598086,3.216996e-01,EXPECTED
(11#)139/2,161659,2.491347,161683,2.349922,5.844139e-02,0.596159,2.372270e-01,EXPECTED
(11#)70,162353,2.507294,162853,2.349675,6.492706e-02,0.594659,2.650578e-01,EXPECTED
(11#)141/2,163297,2.519915,163997,2.349681,6.994560e-02,0.591590,2.877567e-01,EXPECTED
(11#)71,164954,2.477786,165161,2.349790,5.303946e-02,0.585630,2.185612e-01,EXPECTED
(13#)11/2,165701,2.520785,166319,2.349473,7.037931e-02,0.583963,2.933611e-01,EXPECTED
(11#)72,166351,2.526473,167471,2.349514,7.261576e-02,0.580005,3.050991e-01,EXPECTED
(11#)145/2,167809,2.490909,168629,2.348972,5.866992e-02,0.578932,2.451704e-01,EXPECTED
(11#)73,168814,2.509419,169783,2.348928,6.609220e-02,0.576602,2.783393e-01,EXPECTED
(11#)147/2,170539,2.495056,170927,2.348450,6.055564e-02,0.571352,2.565949e-01,EXPECTED
(11#)74,171694,2.497959,172093,2.348407,6.173677e-02,0.568943,2.628594e-01,EXPECTED
(11#)149/2,172849,2.504239,173249,2.348483,6.421531e-02,0.566553,2.749187e-01,EXPECTED
(11#)75,174214,2.457750,174389,2.349110,4.520976e-02,0.564160,1.925695e-01,EXPECTED
(11#)151/2,174814,2.514062,175543,2.348664,6.805312e-02,0.561185,2.947299e-01,EXPECTED
(11#)76,176551,2.496728,176713,2.348020,6.140865e-02,0.558046,2.664798e-01,EXPECTED
(11#)153/2,177841,2.524335,177841,2.347512,7.262162e-02,0.555298,3.184290e-01,EXPECTED
(11#)77,178898,2.502055,179021,2.347744,6.365753e-02,0.554158,2.784603e-01,EXPECTED
(11#)155/2,179083,2.529322,180179,2.347222,7.471878e-02,0.552092,3.298363e-01,EXPECTED
(13#)6,180379,2.501151,181303,2.346941,6.363825e-02,0.549539,2.806170e-01,EXPECTED
(11#)157/2,181919,2.535068,182489,2.346583,7.726023e-02,0.545679,3.454137e-01,EXPECTED
(11#)79,182519,2.515243,183637,2.346503,6.944328e-02,0.543192,3.106452e-01,EXPECTED
(11#)159/2,184696,2.506373,184777,2.346179,6.604864e-02,0.541672,2.957399e-01,EXPECTED
(11#)80,185578,2.512282,185951,2.345903,6.852110e-02,0.538518,3.089572e-01,EXPECTED
(11#)161/2,187024,2.533868,187091,2.345651,7.718401e-02,0.535863,3.512409e-01,EXPECTED
(11#)81,187471,2.522543,188261,2.345418,7.280388e-02,0.533491,3.320112e-01,EXPECTED
(11#)163/2,189094,2.510677,189407,2.345633,6.799714e-02,0.531427,3.105676e-01,EXPECTED
(11#)82,189817,2.521375,190573,2.345378,7.235780e-02,0.528858,3.327869e-01,EXPECTED
(11#)165/2,191626,2.523077,191717,2.344602,7.336352e-02,0.526146,3.392119e-01,EXPECTED
(11#)83,191768,2.509171,192883,2.344792,6.775572e-02,0.525581,3.127567e-01,EXPECTED
(11#)167/2,193639,2.501153,194027,2.344182,6.481531e-02,0.521521,3.009869e-01,EXPECTED
(11#)84,194767,2.519507,195193,2.343834,7.227520e-02,0.519597,3.380947e-01,EXPECTED
(13#)13/2,195751,2.518018,196337,2.343652,7.176169e-02,0.518005,3.366107e-01,EXPECTED
(11#)85,197402,2.512439,197479,2.343388,6.965625e-02,0.515819,3.277332e-01,EXPECTED
(11#)171/2,198046,2.523633,198659,2.343278,7.414873e-02,0.514480,3.505578e-01,EXPECTED
(11#)86,199021,2.495353,199813,2.346888,6.134001e-02,0.510489,2.908290e-01,EXPECTED
(11#)173/2,200899,2.517394,200929,2.342782,7.188513e-02,0.510386,3.421175e-01,EXPECTED
(11#)87,201904,2.515768,202121,2.342604,7.131499e-02,0.506236,3.420618e-01,EXPECTED
(11#)175/2,203128,2.520731,203279,2.342482,7.333789e-02,0.504445,3.533567e-01,EXPECTED
(11#)88,203417,2.508934,204431,2.341876,6.890564e-02,0.503019,3.321107e-01,EXPECTED
(11#)177/2,204928,2.464243,205589,2.341473,5.110444e-02,0.501761,2.446782e-01,EXPECTED
(11#)89,205924,2.529874,206699,2.341000,7.759131e-02,0.498676,3.787509e-01,EXPECTED
(11#)179/2,206984,2.513240,207877,2.340810,7.107573e-02,0.496950,3.469766e-01,EXPECTED
(11#)90,208129,2.513207,209039,2.341982,7.056205e-02,0.494364,3.463541e-01,EXPECTED
(11#)181/2,209362,2.520880,210209,2.347311,7.133763e-02,0.493863,3.514517e-01,EXPECTED
(13#)7,210557,2.506060,211349,2.340029,6.854848e-02,0.491630,3.377154e-01,EXPECTED
(11#)183/2,211459,2.494267,212507,2.339438,6.408417e-02,0.488895,3.166917e-01,EXPECTED
(11#)92,212644,2.547725,213659,2.339353,8.532641e-02,0.486782,4.280602e-01,EXPECTED
(11#)185/2,213784,2.541986,214817,2.339014,8.321619e-02,0.485623,4.179621e-01,EXPECTED
(11#)93,215854,2.563496,215983,2.338978,9.165787e-02,0.483113,4.647319e-01,EXPECTED
(11#)187/2,216917,2.525146,217121,2.338350,7.685333e-02,0.482077,3.874817e-01,EXPECTED
(11#)94,217697,2.481485,218287,2.338032,5.954762e-02,0.480248,2.987061e-01,EXPECTED
(11#)189/2,219311,2.546183,219437,2.337689,8.543254e-02,0.478249,4.359528e-01,EXPECTED
(11#)95,220453,2.532386,220589,2.337113,8.024553e-02,0.475694,4.105013e-01,EXPECTED
(11#)191/2,221332,2.526687,221747,2.337979,7.762208e-02,0.474044,3.980812e-01,EXPECTED
(11#)96,222634,2.538822,222913,2.336494,8.304868e-02,0.472426,4.282745e-01,EXPECTED
(11#)193/2,223469,2.547178,224069,2.336509,8.632814e-02,0.471994,4.463383e-01,EXPECTED
(11#)97,225002,2.551522,225223,2.336424,8.806849e-02,0.470062,4.575950e-01,EXPECTED
(13#)15/2,225892,2.548480,226379,2.335872,8.711183e-02,0.467615,4.546646e-01,EXPECTED
(11#)98,227251,2.549104,227533,2.335783,8.739476e-02,0.465328,4.584315e-01,EXPECTED
(11#)197/2,228097,2.525164,228677,2.334820,7.837121e-02,0.463766,4.104311e-01,EXPECTED
(11#)99,229234,2.519971,229841,2.334271,7.654776e-02,0.462105,4.018567e-01,EXPECTED
(11#)199/2,230848,2.518411,230999,2.333858,7.610545e-02,0.460292,4.009477e-01,EXPECTED
(11#)100,231643,2.524351,232153,2.333650,7.855043e-02,0.458972,4.154959e-01,EXPECTED
(11#)201/2,232189,2.532524,233297,2.333329,8.192043e-02,0.457971,4.349511e-01,EXPECTED
(11#)101,233978,2.534564,234463,2.332923,8.289964e-02,0.456195,4.420062e-01,EXPECTED
(11#)203/2,235028,2.506846,235607,2.332558,7.205987e-02,0.454601,3.833868e-01,EXPECTED
(11#)102,236092,2.538865,236773,2.332617,8.472632e-02,0.452454,4.558430e-01,EXPECTED
(11#)205/2,237883,2.566648,237929,2.331903,9.591610e-02,0.450820,5.207067e-01,EXPECTED
(11#)103,238892,2.539570,239081,2.331948,8.529081e-02,0.449188,4.622163e-01,EXPECTED
(11#)207/2,239857,2.497741,240209,2.331206,6.900099e-02,0.448908,3.709780e-01,EXPECTED
(13#)8,241393,2.514952,241393,2.331133,7.589930e-02,0.447004,4.112245e-01,EXPECTED
(11#)209/2,242119,2.534017,242533,2.330190,8.385598e-02,0.445062,4.579744e-01,EXPECTED
(11#)105,243043,2.536059,243703,2.330086,8.470612e-02,0.444133,4.637642e-01,EXPECTED
(11#)211/2,243736,2.522425,244859,2.329901,7.939496e-02,0.442476,4.351061e-01,EXPECTED
(11#)106,245587,2.544113,246011,2.329015,8.833663e-02,0.440736,4.880427e-01,EXPECTED
(11#)213/2,246518,2.561050,247141,2.328567,9.516427e-02,0.439123,5.294257e-01,EXPECTED
(11#)107,247868,2.534405,248323,2.328175,8.487420e-02,0.437677,4.711922e-01,EXPECTED
(11#)215/2,248867,2.548208,249463,2.328485,9.017253e-02,0.436417,5.034703e-01,EXPECTED
(11#)108,249512,2.527815,250619,2.328377,8.218383e-02,0.435722,4.577185e-01,EXPECTED
(11#)217/2,251081,2.534266,251789,2.326939,8.535038e-02,0.433178,4.786185e-01,EXPECTED
(11#)109,252071,2.523456,252937,2.326492,8.126784e-02,0.431633,4.563228e-01,EXPECTED
(11#)219/2,253741,2.514393,254083,2.326180,7.780399e-02,0.430249,4.374513e-01,EXPECTED
(11#)110,255214,2.528919,255253,2.325577,8.382376e-02,0.428810,4.742007e-01,EXPECTED
(17#)/2,259801,2.503359,270269,2.320254,7.595677e-02,0.412293,4.441138e-01,EXPECTED
(13#)9,272794,2.510783,285283,2.313979,8.162610e-02,0.396949,4.957917e-01,EXPECTED
(13#)19/2,285424,2.505523,300299,2.309336,8.153746e-02,0.386391,5.077422e-01,EXPECTED
(13#)10,303904,2.513081,315313,2.313073,8.293255e-02,0.382080,5.234715e-01,EXPECTED
(13#)21/2,324223,2.512902,330329,2.324920,7.775263e-02,0.369781,5.083604e-01,EXPECTED
(13#)11,340261,2.521429,345329,2.336779,7.605232e-02,0.357565,5.164096e-01,EXPECTED
(13#)23/2,354971,2.521369,360337,2.346768,7.176295e-02,0.347156,5.029468e-01,EXPECTED
(13#)12,366794,2.499164,375373,2.356578,5.874571e-02,0.337307,4.227188e-01,EXPECTED
(13#)25/2,386068,2.523716,390389,2.365134,6.489774e-02,0.328037,4.834272e-01,EXPECTED
(13#)13,401509,2.524416,405401,2.373908,6.147221e-02,0.318937,4.719051e-01,EXPECTED
(13#)27/2,414448,2.520611,420419,2.382368,5.640638e-02,0.310720,4.449118e-01,EXPECTED
(13#)14,431146,2.523703,435427,2.388902,5.489342e-02,0.303561,4.440656e-01,EXPECTED
(13#)29/2,448444,2.521152,450431,2.395233,5.123543e-02,0.296723,4.243655e-01,EXPECTED
(13#)15,463549,2.513127,465463,2.401863,4.528311e-02,0.289893,3.838106e-01,EXPECTED
(13#)31/2,467009,2.541140,480463,2.409115,5.335334e-02,0.283795,4.652126e-01,EXPECTED
(13#)16,488339,2.536748,495491,2.414297,4.947480e-02,0.277198,4.417456e-01,EXPECTED
(13#)33/2,498436,2.527659,510481,2.419235,4.384220e-02,0.272170,3.983687e-01,EXPECTED
(17#),515611,2.539315,524288,2.424168,4.640599e-02,0.266678,4.317829e-01,EXPECTED
(13#)35/2,535858,2.540830,540539,2.428819,4.508567e-02,0.261709,4.279983e-01,EXPECTED
(13#)18,548461,2.531963,555523,2.433772,3.955257e-02,0.256996,3.820721e-01,EXPECTED
(13#)37/2,569077,2.543991,570569,2.438042,4.253885e-02,0.252075,4.203074e-01,EXPECTED
(13#)19,571262,2.550486,585581,2.442191,4.338834e-02,0.247944,4.367720e-01,EXPECTED
(13#)39/2,588338,2.563074,600577,2.446222,4.666253e-02,0.243702,4.794872e-01,EXPECTED
(13#)20,612022,2.551653,615607,2.449468,4.087053e-02,0.240117,4.255634e-01,EXPECTED
(13#)41/2,621472,2.552996,630613,2.453248,3.985471e-02,0.236265,4.221870e-01,EXPECTED
(13#)21,633967,2.541689,645641,2.456824,3.395936e-02,0.232671,3.647425e-01,EXPECTED
(13#)43/2,656629,2.539026,660659,2.460180,3.154602e-02,0.228945,3.443884e-01,EXPECTED
(13#)22,674719,2.554681,675643,2.463374,3.639541e-02,0.225570,4.047834e-01,EXPECTED
(13#)45/2,686398,2.527108,690689,2.466406,2.431354e-02,0.222522,2.727910e-01,EXPECTED
(13#)23,703568,2.559020,705689,2.469069,3.578322e-02,0.219704,4.094190e-01,EXPECTED
(13#)47/2,713309,2.554701,720703,2.472107,3.286437e-02,0.216616,3.812922e-01,EXPECTED
(13#)24,733528,2.558252,735733,2.474777,3.317392e-02,0.213778,3.904752e-01,EXPECTED
(13#)49/2,748691,2.568782,750749,2.477650,3.612133e-02,0.210607,4.327112e-01,EXPECTED
(13#)25,758411,2.555201,765763,2.479834,2.993927e-02,0.208316,3.617917e-01,EXPECTED
(17#)3/2,770558,2.532269,780733,2.482134,1.999706e-02,0.205909,2.434813e-01,EXPECTED
(13#)26,787162,2.561586,795793,2.484678,3.048352e-02,0.203485,3.779541e-01,EXPECTED
(13#)53/2,804191,2.552045,810809,2.487171,2.574908e-02,0.200950,3.228365e-01,EXPECTED
(13#)27,819212,2.562766,825821,2.489123,2.915670e-02,0.198840,3.703631e-01,EXPECTED
(13#)55/2,831373,2.564720,840839,2.491130,2.911289e-02,0.196558,3.743933e-01,EXPECTED
(13#)28,850253,2.564273,855851,2.493245,2.808993e-02,0.194245,3.656619e-01,EXPECTED
(13#)57/2,860422,2.564422,870853,2.495765,2.713782e-02,0.191633,3.582734e-01,EXPECTED
(13#)29,883648,2.566164,885883,2.497286,2.720763e-02,0.190361,3.618283e-01,EXPECTED
(13#)59/2,891427,2.564719,900869,2.498844,2.602070e-02,0.188402,3.496513e-01,EXPECTED
(13#)30,909037,2.548728,915911,2.500810,1.897973e-02,0.186308,2.571978e-01,EXPECTED
(13#)61/2,915961,2.547074,930911,2.502835,1.752116e-02,0.184194,2.401761e-01,EXPECTED
(13#)31,944161,2.565326,945943,2.504376,2.404596e-02,0.182810,3.334063e-01,EXPECTED
(13#)63/2,957844,2.549019,960941,2.506062,1.699598e-02,0.181096,2.372057e-01,EXPECTED
(13#)32,968299,2.573348,975967,2.507373,2.597218e-02,0.179407,3.677393e-01,EXPECTED
(13#)65/2,990586,2.569172,990989,2.508964,2.371375e-02,0.177773,3.386791e-01,EXPECTED
(13#)33,1004449,2.563918,1006003,2.510791,2.093871e-02,0.175867,3.020862e-01,EXPECTED
(13#)67/2,1016921,2.561834,1021019,2.511966,1.965769e-02,0.174589,2.856308e-01,EXPECTED
(17#)2,1034134,2.571303,1036027,2.513457,2.275368e-02,0.173014,3.343429e-01,EXPECTED
(13#)69/2,1050706,2.556321,1051027,2.514840,1.635993e-02,0.171583,2.417547e-01,EXPECTED
(13#)35,1053142,2.560025,1066063,2.516568,1.712096e-02,0.169756,2.559968e-01,EXPECTED
(13#)71/2,1067611,2.564956,1081079,2.517602,1.863446e-02,0.168700,2.806995e-01,EXPECTED
(13#)36,1093418,2.575284,1096079,2.518847,2.215856e-02,0.167346,3.372474e-01,EXPECTED
(13#)73/2,1101119,2.571810,1111091,2.520199,2.027206e-02,0.165977,3.109527e-01,EXPECTED
(13#)37,1116337,2.566773,1126093,2.521273,1.788554e-02,0.164798,2.760956e-01,EXPECTED
(13#)75/2,1138519,2.571708,1141139,2.522588,1.928491e-02,0.163505,3.004189e-01,EXPECTED
(13#)38,1154584,2.576126,1156151,2.523775,2.053092e-02,0.162308,3.225411e-01,EXPECTED
(13#)77/2,1166306,2.582036,1171133,2.524836,2.240212e-02,0.161066,3.551339e-01,EXPECTED
(13#)39,1171721,2.577143,1186181,2.525927,2.007330e-02,0.159902,3.202962e-01,EXPECTED
(13#)79/2,1190542,2.575724,1201183,2.527257,1.899613e-02,0.158504,3.057778e-01,EXPECTED
(13#)40,1201553,2.553525,1216213,2.528273,9.938297e-03,0.157504,1.603261e-01,EXPECTED
(13#)81/2,1227416,2.574592,1231229,2.529198,1.778882e-02,0.156470,2.901131e-01,EXPECTED
(13#)41,1239109,2.571541,1246243,2.530170,1.621884e-02,0.155439,2.661559e-01,EXPECTED
(13#)83/2,1246537,2.571671,1261259,2.531368,1.579601e-02,0.154181,2.614006e-01,EXPECTED
(13#)42,1271308,2.567174,1276271,2.532221,1.370890e-02,0.153283,2.280292e-01,EXPECTED
(17#)5/2,1287808,2.580738,1291271,2.533172,1.860313e-02,0.152336,3.122440e-01,EXPECTED
(13#)43,1305097,2.580555,1306289,2.534158,1.814306e-02,0.151246,3.067651e-01,EXPECTED
(13#)87/2,1308529,2.570502,1321319,2.535155,1.384643e-02,0.150198,2.353360e-01,EXPECTED
(13#)44,1327552,2.567012,1336333,2.535940,1.217820e-02,0.149373,2.080162e-01,EXPECTED
(13#)89/2,1347289,2.580835,1351327,2.536791,1.721309e-02,0.148519,2.965546e-01,EXPECTED
(13#)45,1352977,2.568573,1366349,2.537731,1.208012e-02,0.147558,2.090161e-01,EXPECTED
(13#)91/2,1367291,2.578175,1381349,2.538825,1.538041e-02,0.146532,2.685420e-01,EXPECTED
(13#)46,1392068,2.581279,1396393,2.539517,1.631111e-02,0.145739,2.865534e-01,EXPECTED
(13#)93/2,1403569,2.576241,1411387,2.540146,1.410980e-02,0.144983,2.489602e-01,EXPECTED
(13#)47,1421554,2.574203,1426393,2.540932,1.300903e-02,0.144126,2.308466e-01,EXPECTED
(13#)95/2,1427329,2.563568,1441439,2.541764,8.541710e-03,0.143306,1.521499e-01,EXPECTED
(13#)48,1446013,2.577389,1456451,2.542713,1.354525e-02,0.142481,2.433728e-01,EXPECTED
(13#)97/2,1460213,2.583438,1471447,2.543251,1.567789e-02,0.141713,2.835802e-01,EXPECTED
(13#)49,1485139,2.569529,1486451,2.543990,9.988899e-03,0.140919,1.812318e-01,EXPECTED
(13#)99/2,1498438,2.572049,1501499,2.544774,1.066101e-02,0.140158,1.946018e-01,EXPECTED
(13#)50,1508933,2.579741,1516513,2.545731,1.327117e-02,0.139120,2.444652e-01,EXPECTED
(13#)101/2,1525204,2.588498,1531499,2.546152,1.649458e-02,0.138655,3.054055e-01,EXPECTED
(17#)3,1538384,2.572062,1546537,2.546932,9.818414e-03,0.137846,1.823049e-01,EXPECTED
(13#)103/2,1552613,2.581629,1561559,2.547613,1.326375e-02,0.137234,2.478686e-01,EXPECTED
(13#)52,1568978,2.579733,1576571,2.548379,1.222843e-02,0.136313,2.300147e-01,EXPECTED
(13#)105/2,1588283,2.576881,1591589,2.548834,1.094375e-02,0.135834,2.064800e-01,EXPECTED
(13#)53,1600058,2.588112,1606603,2.549496,1.503296e-02,0.135131,2.857671e-01,EXPECTED
(13#)107/2,1611293,2.582728,1621619,2.550292,1.263834e-02,0.134509,2.411437e-01,EXPECTED
(13#)54,1625321,2.576631,1636627,2.550986,1.000278e-02,0.133656,1.918732e-01,EXPECTED
(13#)109/2,1647964,2.569523,1651621,2.551409,7.074523e-03,0.133172,1.360196e-01,EXPECTED
(13#)55,1658869,2.582682,1666657,2.552043,1.193418e-02,0.132546,2.311575e-01,EXPECTED
(13#)111/2,1668971,2.593334,1681679,2.552632,1.581932e-02,0.131944,3.084794e-01,EXPECTED
(13#)56,1693639,2.579746,1696693,2.553318,1.029725e-02,0.131235,2.013792e-01,EXPECTED
(13#)113/2,1708321,2.575121,1711687,2.553793,8.316818e-03,0.130626,1.632753e-01,EXPECTED
(13#)57,1725814,2.588012,1726693,2.554358,1.308909e-02,0.130084,2.587098e-01,EXPECTED
(13#)115/2,1740821,2.579711,1741723,2.554859,9.680341e-03,0.129507,1.918970e-01,EXPECTED
(13#)58,1746859,2.570141,1756747,2.555402,5.751211e-03,0.128947,1.143028e-01,EXPECTED
(13#)117/2,1770016,2.583728,1771751,2.556071,1.076200e-02,0.128326,2.155214e-01,EXPECTED
(13#)59,1777753,2.573578,1786781,2.556441,6.681092e-03,0.127855,1.340346e-01,EXPECTED
(17#)7/2,1791778,2.589083,1801781,2.556943,1.249135e-02,0.127338,2.523991e-01,EXPECTED
(13#)60,1802266,2.584393,1816813,2.557671,1.039359e-02,0.126699,2.109093e-01,EXPECTED
(13#)121/2,1831436,2.577516,1831811,2.558213,7.517177e-03,0.126167,1.529956e-01,EXPECTED
(13#)61,1835741,2.571404,1846843,2.558527,5.020351e-03,0.125748,1.024032e-01,EXPECTED
(13#)123/2,1858867,2.583732,1861859,2.559012,9.613619e-03,0.125181,1.974741e-01,EXPECTED
(13#)62,1872751,2.587271,1876859,2.559508,1.078860e-02,0.124717,2.226080e-01,EXPECTED
(13#)125/2,1877164,2.577582,1891889,2.559956,6.861679e-03,0.124240,1.418706e-01,EXPECTED
(13#)63,1892416,2.592349,1906889,2.560570,1.233452e-02,0.123543,2.572303e-01,EXPECTED
(13#)127/2,1908661,2.585161,1921919,2.560871,9.440353e-03,0.123271,1.970455e-01,EXPECTED
(13#)64,1931242,2.580351,1936889,2.561464,7.346466e-03,0.122676,1.539584e-01,EXPECTED
(13#)129/2,1939141,2.593342,1951949,2.561784,1.224350e-02,0.122318,2.579996e-01,EXPECTED
(13#)65,1953379,2.593798,1966963,2.562281,1.222533e-02,0.121824,2.587093e-01,EXPECTED
(13#)131/2,1969936,2.574568,1981963,2.562756,4.598511e-03,0.121342,9.734470e-02,EXPECTED
(13#)66,1988632,2.587112,1996979,2.563050,9.344240e-03,0.120945,1.989499e-01,EXPECTED
(13#)133/2,1997902,2.586030,2012009,2.563645,8.693807e-03,0.120348,1.860023e-01,EXPECTED
(13#)67,2021137,2.583325,2027023,2.564088,7.474469e-03,0.119951,1.603738e-01,EXPECTED
(13#)135/2,2033041,2.591447,2042039,2.564360,1.050747e-02,0.119575,2.265273e-01,EXPECTED
(17#)4,2053553,2.579809,2057053,2.564715,5.868004e-03,0.119204,1.266233e-01,EXPECTED
(13#)137/2,2071096,2.585053,2072053,2.565159,7.725546e-03,0.118773,1.674960e-01,EXPECTED
(13#)69,2076304,2.586796,2087081,2.565724,8.179344e-03,0.118160,1.783345e-01,EXPECTED
(13#)139/2,2098952,2.580068,2102099,2.565993,5.470217e-03,0.117889,1.193920e-01,EXPECTED
(13#)70,2106019,2.587094,2117099,2.566290,8.073962e-03,0.117564,1.769589e-01,EXPECTED
(13#)141/2,2118514,2.592353,2132129,2.566742,9.928567e-03,0.117143,2.186302e-01,EXPECTED
(13#)71,2136091,2.592237,2147137,2.567062,9.759155e-03,0.116767,2.156003e-01,EXPECTED
(13#)143/2,2149759,2.601746,2162137,2.567498,1.325087e-02,0.116353,2.943457e-01,EXPECTED
(13#)72,2166772,2.597074,2177167,2.567864,1.131100e-02,0.115927,2.519689e-01,EXPECTED
(13#)145/2,2191216,2.591899,2192161,2.568187,9.190609e-03,0.115602,2.051176e-01,EXPECTED
(13#)73,2198473,2.595378,2207203,2.568572,1.038207e-02,0.115204,2.326829e-01,EXPECTED
(13#)147/2,2210389,2.596815,2222219,2.568950,1.078844e-02,0.114798,2.427307e-01,EXPECTED
(13#)74,2222702,2.600920,2237219,2.569319,1.222435e-02,0.114464,2.760781e-01,EXPECTED
(13#)149/2,2246323,2.596339,2252233,2.569595,1.035408e-02,0.114138,2.343128e-01,EXPECTED
(13#)75,2263843,2.582011,2267263,2.569958,4.678996e-03,0.113760,1.059511e-01,EXPECTED
(13#)151/2,2279476,2.588150,2282257,2.570316,6.914486e-03,0.113380,1.572941e-01,EXPECTED
(13#)76,2294377,2.602427,2297291,2.570637,1.229074e-02,0.113049,2.812055e-01,EXPECTED
