FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
7770,7874,(7#)37,7778,127.978,7770,425.607,7873,2.671187,7770,8.79107181,7822,196.832872,4.045132956,7789,2.304790,7770,9.15770163,7873,0.868439,7770,10.59203888,0.366442
7875,7979,(7#)75/2,7877,129.209,7875,418.058,7963,2.671123,7875,8.54665467,7927,198.693360,4.041309917,7877,2.305699,7875,8.91216183,7963,0.866765,7875,10.34943794,0.365486
7980,8084,(7#)38,7993,130.685,7980,447.279,8081,2.671080,7980,9.04923277,8032,200.894921,4.044512675,7993,2.306862,7980,9.41360972,8081,0.864497,7980,10.85387133,0.364262
8085,8189,(11#)7/2,8087,131.879,8085,474.097,8179,2.671014,8085,9.49598970,8137,203.209940,4.049983648,8087,2.307759,8085,9.85931102,8179,0.862486,8085,11.30265036,0.363301
8190,8294,(7#)39,8191,133.196,8190,470.222,8192,2.670682,8190,9.32316868,8242,205.146783,4.047956873,8192,2.308444,8190,9.68542650,8293,0.860078,8190,11.13189102,0.362238
8295,8399,(7#)79/2,8297,134.536,8295,440.921,8389,2.670927,8295,8.65701829,8347,207.116442,4.046733233,8297,2.309726,8295,9.01828304,8389,0.857950,8295,10.46795678,0.361246
8400,8504,(7#)40,8402,135.892,8400,439.597,8501,2.670873,8400,8.54588363,8452,208.975181,4.043483885,8419,2.310789,8400,8.90614718,8501,0.855371,8400,10.35907848,0.360108
8505,8609,(7#)81/2,8506,137.199,8580,451.419,8609,2.670822,8580,8.63195161,8557,210.858926,4.040908984,8513,2.311610,8580,8.99059902,8609,0.852789,8580,10.44927318,0.359258
8610,8714,(7#)41,8612,138.561,8610,459.612,8713,2.670774,8610,8.76475917,8662,213.211959,4.047353914,8623,2.312509,8610,9.12314523,8713,0.850216,8610,10.58279388,0.358291
8715,8819,(7#)83/2,8719,139.836,8715,457.898,8819,2.670711,8715,8.65094459,8767,215.122869,4.045441546,8719,2.313284,8715,9.00845083,8819,0.847494,8715,10.47155217,0.357473
8820,8924,(7#)42,8821,141.110,8820,456.602,8923,2.670664,8820,8.54530676,8872,216.944809,4.041994366,8821,2.314098,8820,8.90192473,8923,0.844757,8820,10.36852918,0.356627
8925,9029,(7#)85/2,8926,142.451,8925,491.498,9029,2.670632,8925,9.11489376,8977,219.358402,4.049617584,8929,2.314919,8925,9.47068328,9029,0.841902,8925,10.94085356,0.355758
9030,9134,(7#)43,9034,143.793,9030,476.391,9133,2.670587,9030,8.75349434,9082,220.926358,4.041700401,9041,2.315743,9030,9.10844688,9133,0.839009,9030,10.58223453,0.354884
9135,9239,(7#)87/2,9137,145.039,9135,486.581,9239,2.670527,9135,8.86137132,9187,222.942420,4.042173423,9137,2.316428,9135,9.21554367,9239,0.835969,9135,10.69300525,0.354157
9240,9344,(11#)4,9241,146.327,9240,526.059,9343,2.670483,9240,9.49418124,9292,225.231784,4.047586891,9241,2.317149,9240,9.84756483,9343,0.832927,9240,11.32875303,0.353392
9345,9449,(7#)89/2,9346,147.656,9345,483.084,9439,2.670444,9345,8.64288941,9397,227.141892,4.046214200,9349,2.317874,9345,8.99553819,9439,0.830057,9345,10.48050379,0.352621
9450,9554,(7#)45,9458,149.036,9450,481.827,9551,2.670398,9450,8.54454716,9502,228.834462,4.041113500,9461,2.318603,9450,8.89645259,9551,0.826633,9450,10.38524946,0.351845
9555,9659,(7#)91/2,9556,150.273,9555,530.122,9649,2.670372,9555,9.32113413,9607,231.224471,4.048397731,9587,2.319381,9555,9.67234754,9649,0.823586,9555,11.16502103,0.351002
9660,9764,(7#)46,9661,151.499,9660,513.501,9749,2.670332,9660,8.95111839,9712,232.820667,4.041817941,9661,2.319846,9660,9.30163123,9749,0.820402,9660,10.79823645,0.350521
9765,9869,(7#)93/2,9767,152.798,9765,511.311,9829,2.670300,9765,8.83879237,9817,235.318724,4.050942858,9767,2.320462,9765,9.18865354,9859,0.816817,9765,10.68923073,0.349849
9870,9974,(7#)47,9871,154.069,9870,509.541,9973,2.670244,9870,8.73391281,9922,236.440509,4.036512577,9871,2.321062,9870,9.08311384,9973,0.813053,9870,10.58771934,0.349209
9975,10079,(7#)95/2,9986,155.503,9975,532.112,10079,2.670190,9975,9.04646099,10027,239.138219,4.049083220,10007,2.321818,9975,9.39504849,10079,0.809462,9975,10.90371772,0.348400
10080,10184,(7#)48,10084,156.728,10080,506.731,10181,2.670165,10080,8.54376264,10132,240.654438,4.041625442,10091,2.322270,10080,8.89172820,10181,0.805971,10080,10.40451876,0.347916
10185,10289,(7#)97/2,10193,157.990,10185,516.182,10289,2.670125,10185,8.63361722,10237,242.732480,4.043750199,10193,2.322817,10185,8.98100528,10289,0.802199,10185,10.49794807,0.347344
10290,10394,(7#)49,10294,159.246,10290,514.970,10391,2.670075,10290,8.54356903,10342,244.516419,4.041033612,10301,2.323364,10290,8.89037132,10391,0.798566,10290,10.41152520,0.346756
10395,10499,(11#)9/2,10399,160.487,10395,576.693,10499,2.670035,10395,9.49267980,10447,246.955047,4.049151973,10399,2.323834,10395,9.83893875,10499,0.794672,10395,11.36433031,0.346238
10500,10604,(7#)50,10501,161.719,10500,523.172,10601,2.670011,10500,8.54330046,10552,248.528006,4.043083249,10501,2.324333,10500,8.88900789,10601,0.790951,10500,10.41869728,0.345715
10605,10709,(7#)101/2,10607,162.998,10605,532.541,10709,2.669973,10605,8.62952079,10657,250.334820,4.040995016,10607,2.324810,10605,8.97471726,10709,0.786940,10605,10.50872699,0.345187
10710,10814,(7#)51,10711,164.250,10710,566.772,10799,2.669930,10710,9.11265762,10762,252.733795,4.048454954,10711,2.325276,10710,9.45733506,10814,0.783232,10710,10.99572658,0.344684
10815,10919,(7#)103/2,10826,165.663,10815,540.673,10909,2.669903,10815,8.62755052,10867,254.077952,4.039095383,10831,2.325795,10815,8.97174774,10909,0.779359,10815,10.51453969,0.344124
10920,11024,(7#)52,10924,166.869,10920,588.535,11003,2.669860,10920,9.31948435,10972,256.700882,4.050093678,10937,2.326249,10920,9.66319342,11014,0.775542,10920,11.21044852,0.343644
11025,11129,(7#)105/2,11027,168.041,11025,543.505,11087,2.669831,11025,8.54278948,11077,258.047588,4.040993003,11027,2.326602,11025,8.88604753,11027,0.774937,11025,10.43778075,0.343249
11130,11234,(7#)53,11131,169.284,11130,558.346,11213,2.669801,11130,8.71018917,11182,260.461029,4.048667546,11131,2.327011,11130,9.05298842,11131,0.786802,11130,10.59316753,0.342806
11235,11339,(7#)107/2,11239,170.573,11235,556.857,11329,2.669763,11235,8.62390003,11287,261.755718,4.039031346,11239,2.327421,11235,8.96627603,11239,0.798923,11235,10.49520479,0.342360
11340,11444,(7#)54,11351,171.907,11340,555.693,11443,2.669714,11340,8.54244131,11392,263.969525,4.043664349,11351,2.327832,11340,8.88438645,11351,0.811282,11340,10.40196638,0.341912
11445,11549,(7#)109/2,11447,173.049,11445,564.910,11549,2.669692,11445,8.62220880,11497,265.590957,4.039289919,11447,2.328172,11445,8.96375713,11447,0.821710,11445,10.47042835,0.341541
11550,11654,(11#)5,11551,174.284,11550,626.394,11633,2.669665,11550,9.49141587,11602,267.808014,4.044002680,11551,2.328530,11550,9.83255994,11551,0.832838,11550,11.32822390,0.341150
11655,11759,(7#)111/2,11657,175.540,11655,583.943,11743,2.669620,11655,8.78619854,11707,269.948515,4.047534597,11657,2.328892,11655,9.12697102,11657,0.844014,11655,10.61205119,0.340765
11760,11864,(7#)56,11762,176.812,11760,571.784,11863,2.669582,11760,8.54204077,11812,271.388877,4.040638484,11777,2.329275,11760,8.88243436,11762,0.855267,11760,10.35683228,0.340345
11865,11969,(7#)113/2,11867,178.023,11865,580.930,11969,2.669561,11865,8.61893084,11917,273.332125,4.041350956,11867,2.329542,11865,8.95897689,11867,0.865615,11865,10.42310034,0.340039
11970,12074,(7#)57,11971,179.249,11970,613.897,12073,2.669529,11970,9.04434477,12022,275.220742,4.041278721,11971,2.329852,11970,9.38403615,11971,0.876075,11970,10.83778685,0.339697
12075,12179,(7#)115/2,12076,180.545,12075,611.530,12163,2.669492,12075,8.94850011,12127,277.594234,4.048322666,12097,2.330224,12075,9.28786690,12076,0.887273,12075,10.73163785,0.339298
12180,12284,(7#)58,12182,181.762,12180,609.538,12281,2.669467,12180,8.85801523,12232,279.200454,4.044169056,12197,2.330499,12180,9.19705048,12182,0.897182,12180,10.63074370,0.338993
12285,12389,(7#)117/2,12286,182.982,12285,645.494,12347,2.669437,12285,9.31810444,12337,281.050660,4.043657717,12289,2.330744,12285,9.65683704,12289,0.907121,12285,11.08083153,0.338721
12390,12494,(7#)59,12391,184.183,12390,606.176,12491,2.669396,12390,8.69135577,12442,282.716311,4.040547190,12391,2.330996,12390,9.02977895,12391,0.916773,12390,10.44397713,0.338429
12495,12599,(7#)119/2,12497,185.423,12495,639.618,12589,2.669378,12495,9.11080432,12547,285.315274,4.050772483,12497,2.331268,12495,9.44894584,12497,0.926681,12495,10.85371348,0.338136
12600,12704,(7#)60,12601,186.638,12600,603.652,12703,2.669335,12600,8.54129031,12652,285.998739,4.033881032,12601,2.331515,12600,8.87914357,12601,0.936252,12600,10.27438358,0.337859
12705,12809,(11#)11/2,12706,187.893,12705,675.068,12809,2.669316,12705,9.49025683,12757,288.863203,4.047847516,12713,2.331771,12705,9.82784853,12706,0.946107,12705,11.21391413,0.337572
12810,12914,(7#)61,12812,189.157,12810,621.924,12911,2.669278,12810,8.68590906,12862,290.422123,4.043441920,12821,2.332007,12810,9.02323277,12812,0.955991,12810,10.40002744,0.337305
12915,13019,(7#)123/2,12917,190.319,12915,631.233,13009,2.669260,12915,8.76002368,12967,291.953086,4.038792125,12917,2.332209,12915,9.09710507,12917,0.964515,12915,10.46497015,0.337077
13020,13124,(7#)62,13033,191.666,13020,640.798,13121,2.669230,13020,8.83545298,13072,294.498435,4.048155103,13033,2.332442,13020,9.17228581,13033,0.974592,13020,10.53112539,0.336811
13125,13229,(7#)125/2,13127,192.756,13125,623.324,13229,2.669201,13125,8.54088118,13177,295.934693,4.042287717,13127,2.332614,13125,8.87749014,13127,0.982636,13125,10.22763430,0.336605
13230,13334,(7#)63,13238,194.070,13230,627.298,13331,2.669164,13230,8.54079737,13282,297.698705,4.040984281,13241,2.332834,13230,8.87717641,13241,0.992280,13230,10.21852990,0.336364
13335,13439,(7#)127/2,13337,195.185,13335,636.218,13421,2.669150,13335,8.60900658,13387,299.580117,4.041338649,13337,2.333003,13335,8.94517946,13337,1.000283,13335,10.27806165,0.336169
13440,13544,(7#)64,13441,196.386,13440,635.130,13537,2.669119,13440,8.54059921,13492,301.646322,4.044175497,13441,2.333178,13440,8.87656005,13441,1.008841,13440,10.20087642,0.335966
13545,13649,(7#)129/2,13553,197.677,13545,654.580,13649,2.669090,13545,8.74885075,13597,302.817996,4.035129935,13553,2.333358,13545,9.08462244,13553,1.017931,13545,10.40068218,0.335757
13650,13754,(7#)65,13654,198.869,13650,701.395,13751,2.669055,13650,9.31687000,13702,305.850095,4.050836108,13669,2.333535,13650,9.65244682,13654,1.026318,13650,10.96015618,0.335551
13755,13859,(7#)131/2,13757,200.024,13755,651.808,13859,2.669028,13755,8.60655649,13807,306.877093,4.039975331,13757,2.333662,13755,8.94196049,13757,1.034158,13755,10.24161897,0.335401
13860,13964,(11#)6,13873,201.355,13860,723.037,13963,2.669002,13860,9.48919262,13912,309.066491,4.044509695,13873,2.333822,13860,9.82441827,13873,1.043201,13860,11.11593290,0.335212
13965,14069,(7#)133/2,13967,202.433,13965,693.080,14029,2.668994,13965,9.04258698,14017,310.858638,4.043850568,13967,2.333935,13965,9.37765554,13967,1.050425,13965,10.66131661,0.335066
14070,14174,(7#)67,14071,203.624,14070,668.635,14173,2.668959,14070,8.67153022,14122,312.523095,4.041576626,14071,2.334064,14070,9.00643632,14071,1.058330,14070,10.28215167,0.334911
14175,14279,(7#)135/2,14177,204.836,14175,662.332,14251,2.668931,14175,8.54003543,14227,314.399622,4.042101986,14177,2.334196,14175,8.87479954,14177,1.066292,14175,10.14285070,0.334761
14280,14384,(7#)68,14281,206.023,14280,710.667,14369,2.668911,14280,9.10929007,14332,316.359594,4.043706976,14281,2.334310,14280,9.44390700,14281,1.073996,14280,10.70420265,0.334622
14385,14489,(7#)137/2,14387,207.232,14385,675.035,14489,2.668882,14385,8.60316769,14437,318.086920,4.042370009,14387,2.334411,14385,8.93765719,14387,1.081741,14385,10.19047047,0.334487
14490,14594,(7#)69,14494,208.479,14490,706.074,14593,2.668858,14490,8.94649302,14542,319.904513,4.042223669,14503,2.334522,14490,9.28085008,14494,1.089756,14490,10.52609053,0.334348
14595,14699,(7#)139/2,14614,209.844,14595,682.734,14699,2.668824,14595,8.60206380,14647,321.771071,4.042723926,14621,2.334636,14595,8.93630746,14614,1.098303,14595,10.17424024,0.334215
14700,14804,(7#)70,14702,210.843,14700,681.684,14797,2.668810,14700,8.53965669,14752,323.251890,4.038432306,14713,2.334712,14700,8.87378210,14702,1.104493,14700,10.10431762,0.334118
14805,14909,(7#)141/2,14813,212.073,14805,700.719,14869,2.668793,14805,8.72937727,14857,325.561085,4.044516350,14813,2.334788,14805,9.06340279,14813,1.111940,14805,10.28679858,0.334018
14910,15014,(7#)71,14914,213.246,14910,699.364,15013,2.668760,14910,8.66329734,14962,326.698125,4.036067001,14923,2.334858,14910,8.99721830,14914,1.119148,14910,10.21338565,0.333915
15015,16169,(13#)/2,15017,214.383,15015,840.195,16141,2.668514,15015,10.35083057,15581,338.082133,4.042543949,15017,2.334927,15015,10.68466468,15017,1.125871,15015,11.89385383,0.333832
16170,17324,(11#)7,16174,227.405,16170,816.770,17321,2.668280,16170,9.48744417,16737,357.716909,4.041453555,17321,2.335024,16170,9.82065950,16174,1.199339,16170,10.95701616,0.333255
17325,18479,(11#)15/2,17327,240.161,17745,863.244,18461,2.668071,17325,9.48666633,17893,377.201096,4.041472758,18461,2.334243,17325,9.81992279,17327,1.263565,17325,10.89147846,0.333829
18480,19634,(11#)8,18481,252.805,19110,915.696,19609,2.667877,18480,9.48592884,19048,396.387623,4.040728514,19609,2.333008,18480,9.81976808,18481,1.321071,18480,10.83291138,0.334869
19635,20789,(11#)17/2,19636,265.374,19635,1016.477,20789,2.667693,19635,10.11761783,20204,415.484154,4.041175754,20789,2.331334,19635,10.45251555,19636,1.373167,19635,11.41282457,0.336359
20790,21944,(11#)9,20798,277.807,21840,1018.568,21943,2.667519,20790,9.48467315,21359,434.292453,4.040668160,21943,2.329342,20790,9.82103161,20798,1.419784,20790,10.73301703,0.338176
21945,23099,(11#)19/2,21946,289.997,21945,1102.624,23099,2.667361,21945,10.04198433,22515,452.918260,4.040177142,22051,2.329140,21945,10.38016396,21946,1.461844,21945,11.24786681,0.338363
23100,24254,(11#)10,23102,302.160,23205,1140.371,24251,2.667213,23205,9.93182028,23670,471.448867,4.040334084,23102,2.339835,23205,10.25847575,23102,1.500507,23205,11.09554029,0.327646
24255,25409,(11#)21/2,24268,314.347,24255,1128.157,25409,2.667078,24255,9.48303126,24825,489.736747,4.039768671,24281,2.350596,24255,9.79988228,24268,1.536458,24255,10.61453642,0.316618
25410,26564,(11#)11,25411,326.118,25935,1237.474,26561,2.666946,25935,9.85758127,25981,507.959228,4.039896020,25411,2.360195,25935,10.16019459,25411,1.568347,25935,10.94228761,0.306878
26565,27719,(11#)23/2,26573,338.044,26565,1271.305,27701,2.666822,26565,9.93364518,27136,525.975656,4.039502163,26573,2.369325,26565,10.23132595,26573,1.598658,26565,11.00213359,0.297619
27720,28874,(11#)12,27733,349.860,28665,1266.551,28871,2.666698,27720,9.48167174,28291,543.908468,4.039490838,27733,2.377764,27720,9.77081032,27733,1.626697,27720,10.52206759,0.289055
28875,30029,(11#)25/2,28879,361.450,28875,1297.599,30029,2.666589,28875,9.48126293,29446,561.594343,4.038614127,28879,2.385511,28875,9.76247600,28879,1.652458,28875,10.49558913,0.281187
30030,31184,(13#),30034,373.077,30030,1460.998,31183,2.666477,30030,10.34278742,30602,579.421744,4.039601016,30047,2.392875,30030,10.61659289,30034,1.676805,30030,11.33274103,0.273708
31185,32339,(11#)27/2,31189,384.578,31395,1427.675,32327,2.666375,31395,9.75130720,31757,596.929643,4.039122704,31189,2.399609,31395,10.01699134,31189,1.699346,31395,10.71453529,0.266871
32340,33494,(11#)14,32341,396.002,32340,1421.644,32768,2.666256,32340,9.48014915,32912,614.258984,4.038224682,32341,2.405975,32340,9.74055065,32341,1.720532,32340,10.42598935,0.260403
33495,34649,(11#)29/2,33503,407.455,33495,1516.583,34649,2.666185,33495,9.83091290,34067,631.716919,4.038860767,33503,2.412001,33495,10.08522776,33503,1.740606,33495,10.75671706,0.254274
34650,35804,(11#)15,34651,418.704,35490,1504.553,35803,2.666091,34650,9.47949526,35222,648.927807,4.038533736,34651,2.417609,34650,9.72806649,34651,1.759283,34650,10.38638900,0.248573
35805,36959,(11#)31/2,35806,429.983,35805,1596.574,36947,2.666005,35805,9.80604971,36377,666.047407,4.038252507,35809,2.422948,35805,10.04921431,35809,1.777062,35805,10.69514140,0.243146
36960,38114,(11#)16,36962,441.187,36960,1583.529,38113,2.665924,36960,9.47886983,37533,683.129370,4.038301709,36973,2.428014,36960,9.71691275,36962,1.793882,36960,10.35109514,0.237992
38115,39269,(11#)33/2,38119,452.317,38115,1623.408,39251,2.665841,38115,9.47857955,38688,699.990656,4.037587866,38119,2.432732,38115,9.71178380,38119,1.809683,38115,10.33487008,0.233188
39270,40424,(11#)17,39272,463.471,39270,1774.049,40423,2.665762,39270,10.11019819,39843,716.996445,4.038196595,39293,2.437320,39270,10.33880320,39293,1.824975,39270,10.95134060,0.228521
40425,41579,(11#)35/2,40427,474.401,41055,1733.981,41579,2.665687,41055,9.53204684,40998,733.779179,4.037991369,40427,2.441523,41055,9.75400318,40427,1.839000,41055,10.35129096,0.224239
41580,42734,(11#)18,41593,485.478,42315,1794.617,42727,2.665615,42315,9.62616082,42153,750.465266,4.037701594,41593,2.445640,42315,9.84371724,41593,1.852727,42315,10.43091242,0.220049
42735,43889,(11#)37/2,42737,496.295,42735,1832.029,43889,2.665547,42735,9.74830457,43308,767.137205,4.037750629,42737,2.449483,42735,9.96444487,42737,1.865552,42735,10.54839169,0.216134
43890,45044,(11#)19,43891,507.159,43890,1927.228,45013,2.665481,43890,10.03477120,44463,783.614898,4.037178778,43891,2.453179,43890,10.24713560,43891,1.877891,43890,10.82242079,0.212365
45045,46199,(13#)3/2,45053,518.050,45045,2027.918,46199,2.665410,45045,10.33859678,45618,800.222925,4.037646434,45053,2.456736,45045,10.54736320,45053,1.889759,45045,11.11439580,0.208742
46200,47354,(11#)20,46204,528.838,46410,1994.653,47353,2.665349,46410,9.92477041,46773,816.607731,4.037328105,46219,2.460142,46410,10.12947905,46219,1.901136,46410,10.68720407,0.205267
47355,48509,(11#)41/2,47356,539.545,47355,1985.690,48497,2.665287,47355,9.71957662,47929,833.126687,4.037991422,47363,2.463343,47355,9.92160245,47363,1.911821,47355,10.47317473,0.202003
48510,49664,(11#)21,48523,550.303,48510,1974.418,49663,2.665224,48510,9.47637982,49084,849.176431,4.036710605,48523,2.466451,48510,9.67524343,48523,1.922203,48510,10.21956327,0.198832
49665,50819,(11#)43/2,49667,560.852,49665,2061.641,50789,2.665169,49665,9.70729564,50239,865.518270,4.037140733,49667,2.469392,49665,9.90313288,49667,1.932023,49665,10.44051319,0.195832
50820,51974,(11#)22,50821,571.453,51870,2167.588,51973,2.665111,51870,9.85076268,51394,881.642463,4.036834832,50821,2.472242,51870,10.04114219,50821,1.941537,51870,10.56600912,0.192926
51975,53129,(11#)45/2,51977,582.033,51975,2088.474,53129,2.665055,51975,9.47575949,52549,897.764067,4.036797377,51977,2.474982,51975,9.66589244,51977,1.950691,51975,10.19019447,0.190128
53130,54284,(11#)23,53147,592.702,53130,2227.518,54277,2.665002,53130,9.92679171,53704,913.925865,4.037189217,53147,2.477647,53130,10.11423306,53147,1.959597,53130,10.63236512,0.187405
54285,55439,(11#)47/2,54287,603.060,54285,2211.930,55439,2.664947,54285,9.68594932,54859,929.830245,4.036694399,54287,2.480147,54285,9.87080540,54287,1.967950,54285,10.38301287,0.184852
55440,56594,(11#)24,55441,613.510,55965,2233.842,56591,2.664895,55965,9.54137925,56014,945.770428,4.036605452,55441,2.482588,55965,9.72263831,55441,1.976099,55965,10.22660407,0.182360
56595,57749,(11#)49/2,56597,623.942,56595,2238.690,57737,2.664848,56595,9.47501581,57169,961.665151,4.036553475,56597,2.484943,56595,9.65497433,56597,1.983966,56595,10.15596084,0.179954
57750,58904,(11#)25,57751,634.322,58695,2319.596,58901,2.664798,58695,9.52932283,58324,977.514029,4.036527575,57751,2.487208,58695,9.70512353,57751,1.991539,58695,10.19658792,0.177637
58905,60059,(11#)51/2,58907,644.687,58905,2467.244,60041,2.664751,58905,10.10632240,59479,993.220772,4.036134092,58907,2.489401,58905,10.28172163,58907,1.998864,58905,10.77226683,0.175395
60060,61214,(13#)2,60068,655.107,60060,2563.719,61211,2.664702,60060,10.33582324,60634,1009.054391,4.036457514,60077,2.491546,60060,10.50905611,60077,2.006026,60060,10.99464167,0.173204
61215,62369,(11#)53/2,61223,665.353,61215,2433.720,62351,2.664657,61215,9.66011306,61789,1024.757392,4.036444004,61223,2.493573,61215,9.83125605,61223,2.012803,61215,10.31205893,0.171129
62370,63524,(11#)27,62378,675.634,62790,2506.700,63521,2.664614,62790,9.74482144,62944,1040.401518,4.036385128,62383,2.495560,62790,9.91321828,62383,2.019439,62790,10.38773807,0.169096
63525,64679,(11#)55/2,63527,685.788,64155,2489.314,64679,2.664569,64155,9.50839434,64099,1056.018939,4.036401987,63527,2.497456,64155,9.67451111,63527,2.025774,64155,10.14381670,0.167156
64680,65834,(11#)28,64682,696.008,64680,2496.934,65536,2.664496,64680,9.47387515,65254,1071.457942,4.035918736,64693,2.499329,64680,9.63913458,64682,2.032017,64680,10.10647973,0.165240
65835,66989,(11#)57/2,65837,706.156,65835,2682.362,66977,2.664486,65835,10.03100388,66409,1086.981030,4.035928352,65837,2.501108,65835,10.19442602,65837,2.037970,65835,10.65757170,0.163419
66990,68144,(11#)29,67003,716.394,66990,2664.900,68141,2.664445,66990,9.82445943,67565,1102.508920,4.036110895,67003,2.502865,66990,9.98609601,67003,2.043840,66990,10.44516141,0.161619
68145,69299,(11#)59/2,68147,726.410,68145,2651.647,69263,2.664405,68145,9.63964334,68720,1117.906058,4.035968425,68147,2.504538,68145,9.79955145,68147,2.049427,68145,10.25466889,0.159905
69300,70454,(11#)30,69302,736.517,69615,2777.274,70451,2.664364,69615,9.92108617,69875,1133.316280,4.036023218,69313,2.506195,69615,10.07886498,69302,2.054948,69615,10.52912072,0.158210
70455,71609,(11#)61/2,70457,746.555,70455,2723.510,71597,2.664327,70455,9.63372183,71030,1148.600641,4.035777845,70457,2.507771,70455,9.79031899,70457,2.060219,70455,10.23787778,0.156594
71610,72764,(11#)31,71612,756.629,71610,2807.700,72763,2.664288,71610,9.79968688,72185,1163.938534,4.035862795,71633,2.509345,71610,9.95469734,71618,2.065451,71610,10.39863575,0.154981
72765,73919,(11#)63/2,72767,766.594,72765,2749.932,73907,2.664251,72765,9.47289828,73340,1179.136714,4.035601027,72767,2.510819,72765,9.62636978,72767,2.070396,72765,10.06679867,0.153469
73920,75074,(11#)32,73924,776.635,73920,2785.738,75041,2.664217,73920,9.47276386,74495,1194.384098,4.035642087,73939,2.512301,73920,9.62473540,73939,2.075343,73920,10.06174468,0.151949
75075,76229,(13#)5/2,75079,786.549,75075,3077.869,76213,2.664181,75075,10.33378523,75650,1209.511923,4.035409142,75079,2.513704,75075,10.48430067,75079,2.080024,75075,10.91799226,0.150510
76230,77384,(11#)33,76231,796.456,76230,2857.011,77383,2.664144,76230,9.47251671,76805,1224.781748,4.035769191,76231,2.515083,76230,9.62161173,76231,2.084626,76230,10.05206796,0.149095
77385,78539,(11#)67/2,77386,806.385,77805,3020.343,78539,2.664109,77805,9.84719137,77960,1239.680875,4.035033491,77417,2.516467,77805,9.99441293,77386,2.089159,77805,10.42060475,0.147677
78540,79694,(11#)34,78541,816.250,78540,3123.135,79693,2.664077,78540,10.10375340,79115,1254.963790,4.035663407,78541,2.517743,78540,10.25012112,78541,2.093493,78540,10.67437006,0.146368
79695,80849,(11#)69/2,79697,826.120,79695,3104.348,80849,2.664044,79695,9.92320502,80270,1270.103722,4.035929192,79697,2.519021,79695,10.06826277,79697,2.097757,79695,10.48953264,0.145056
80850,82004,(11#)35,80854,835.998,80850,2998.539,82003,2.664010,80850,9.47203871,81425,1284.855303,4.035078630,80863,2.520277,80850,9.61581660,80863,2.101946,80850,10.03417697,0.143765
82005,83159,(11#)71/2,82007,845.777,82005,3077.647,83137,2.663980,82005,9.60919834,82580,1299.860239,4.035143167,82007,2.521479,82005,9.75173091,82007,2.105953,82005,10.16726214,0.142530
83160,84314,(11#)36,83177,855.700,83160,3068.816,84313,2.663948,83160,9.47180737,83735,1314.777766,4.035038581,83177,2.522680,83160,9.61312239,83177,2.109951,83160,10.02588863,0.141299
84315,85469,(11#)73/2,84317,865.347,84630,3162.178,85469,2.663916,84630,9.62013006,84890,1329.850953,4.035504899,84317,2.523820,84630,9.75993952,84317,2.113749,84630,10.16928912,0.140127
85470,86624,(11#)37,85474,875.138,85470,3228.468,86599,2.663885,85470,9.74220918,86045,1344.721219,4.035444893,85487,2.524961,85470,9.88117882,85474,2.117546,85470,10.28862360,0.138954
86625,87779,(11#)75/2,86627,884.833,86625,3173.624,87767,2.663855,86625,9.47148493,87200,1359.305332,4.034634029,86627,2.526047,86625,9.60932448,86627,2.121168,86625,10.01420760,0.137838
87780,88934,(11#)38,87782,894.565,87780,3397.192,88919,2.663825,87780,10.02851528,88355,1374.432945,4.035526542,87793,2.527133,87780,10.16524850,87793,2.124782,87780,10.56762485,0.136722
88935,90089,(11#)77/2,88937,904.237,88935,3243.150,90089,2.663797,88935,9.47127161,89510,1388.809611,4.034307797,88937,2.528173,88935,9.60692625,88937,2.128243,88935,10.00686052,0.135653
90090,91244,(13#)3,90107,914.034,90090,3575.831,91243,2.663767,90090,10.33218950,90665,1404.007223,4.035559925,90107,2.529212,90090,10.46678758,90107,2.131700,90090,10.86433075,0.134584
91245,92399,(11#)79/2,91249,923.579,91245,3355.413,92399,2.663739,91245,9.59407381,91820,1418.636202,4.035246927,91249,2.530204,91245,9.72764123,91249,2.135000,91245,10.12285369,0.133564
92400,93554,(11#)40,92401,933.187,92820,3518.295,93553,2.663712,92820,9.91865121,92975,1433.106328,4.034579181,92401,2.531183,92820,10.05084701,92401,2.138253,92820,10.44295960,0.132557
93555,94709,(11#)81/2,93557,942.811,94185,3497.273,94709,2.663685,94185,9.74141833,94130,1447.907568,4.034928466,93557,2.532143,94185,9.87246018,93557,2.141444,94185,10.26196731,0.131570
94710,95864,(11#)41,94712,952.487,94710,3503.368,95857,2.663658,94710,9.71362050,95285,1462.486286,4.034733220,94723,2.533089,94710,9.84422485,94723,2.144591,94710,10.23274445,0.130595
95865,97019,(11#)83/2,95866,961.997,95865,3492.659,97007,2.663631,95865,9.58760698,96440,1477.376873,4.035466160,95869,2.534001,95865,9.71726709,95869,2.147618,95865,10.10365694,0.129657
97020,98174,(11#)42,97021,971.537,97020,3484.354,98143,2.663605,97020,9.47058789,97595,1491.387356,4.033882007,97021,2.534897,97020,9.59932153,97021,2.150595,97020,9.98362280,0.128734
