START,n_1,C_max,Npred_1,CpredAlign,Lambda_max,Jitter,JitterRatio,Status
(11#)34,78540,10.05479007,78540,10.14433950,-8.866720e-03,0.331909,-0.269801,EXPECTED
(11#)69/2,79695,9.82619573,79695,9.96308097,-1.383450e-02,0.330955,-0.413607,EXPECTED
(11#)35,80850,9.53983296,80850,9.51105164,3.021523e-03,0.330039,0.087206,OUTLIER
(11#)71/2,82005,9.59156841,82005,9.64749162,-5.813524e-03,0.329172,-0.169891,EXPECTED
(11#)36,83160,9.45076983,83160,9.53866861,-9.257715e-03,0.328307,-0.267733,EXPECTED
(11#)73/2,84630,9.47355972,84630,9.70153818,-2.377972e-02,0.327490,-0.696139,EXPECTED
(11#)37,85470,9.63819940,85470,9.78114266,-1.472201e-02,0.326721,-0.437509,EXPECTED
(11#)75/2,86625,9.63376574,86625,9.50978461,1.295296e-02,0.325956,0.380362,OUTLIER
(11#)38,87780,9.96005196,87780,10.06610686,-1.059174e-02,0.325231,-0.326091,EXPECTED
(11#)77/2,88935,9.47959386,88935,9.50805142,-2.997484e-03,0.324523,-0.087690,EXPECTED
(13#)3,90090,10.38468869,90090,10.36728615,1.677194e-03,0.323852,0.053736,OUTLIER
(11#)79/2,91245,9.52712833,91245,9.62787152,-1.051883e-02,0.323206,-0.311700,EXPECTED
(11#)40,92820,9.90654167,92820,9.97595348,-6.982232e-03,0.322586,-0.215173,EXPECTED
(11#)81/2,94185,9.74901323,94185,9.80481146,-5.707158e-03,0.321990,-0.173292,EXPECTED
(11#)41,94710,9.93163966,94710,9.74972527,1.848648e-02,0.321421,0.565969,OUTLIER
(11#)83/2,95865,9.55834658,95865,9.62299199,-6.740474e-03,0.320874,-0.201467,EXPECTED
(11#)42,97020,9.52398656,97020,9.50508207,1.986907e-03,0.320345,0.059013,OUTLIER
(11#)85/2,98175,9.98053734,98175,10.13501703,-1.535953e-02,0.319840,-0.482991,EXPECTED
(11#)43,99330,9.79916613,99330,9.73690160,6.374337e-03,0.319351,0.194972,OUTLIER
(11#)87/2,100485,9.94373926,100485,9.85629408,8.832889e-03,0.318891,0.274217,OUTLIER
(11#)44,101745,9.57006945,101745,9.71038691,-1.455567e-02,0.318441,-0.440639,EXPECTED
(11#)89/2,103740,9.77761627,103740,9.87700821,-1.011393e-02,0.318015,-0.312539,EXPECTED
(11#)45,103950,9.39670907,103950,9.50362491,-1.131377e-02,0.317610,-0.336626,EXPECTED
(13#)7/2,105105,10.36966147,105105,10.36286171,6.559511e-04,0.317218,0.021436,OUTLIER
(11#)46,106260,9.97370965,106260,9.95160010,2.219244e-03,0.316851,0.069779,OUTLIER
(11#)93/2,107415,9.85001628,107415,9.83049182,1.984143e-03,0.316495,0.061690,OUTLIER
(11#)47,108570,9.59472534,108570,9.71394282,-1.234875e-02,0.316154,-0.377087,EXPECTED
(11#)95/2,109725,9.97762500,109725,10.05989851,-8.211990e-03,0.315831,-0.260499,EXPECTED
(11#)48,110880,9.31702272,111930,9.60768858,-3.072054e-02,0.315525,-0.921213,EXPECTED
(11#)97/2,112035,9.64774711,112035,9.60092039,4.865460e-03,0.315233,0.148546,OUTLIER
(11#)49,113190,9.40336623,113190,9.49994308,-1.021807e-02,0.314956,-0.306636,EXPECTED
(11#)99/2,114345,9.48605693,114345,9.50224145,-1.704684e-03,0.314694,-0.051429,EXPECTED
(11#)50,116025,9.85034823,116025,9.99369405,-1.444749e-02,0.314449,-0.455863,EXPECTED
(11#)101/2,116655,9.62888952,116655,9.59702829,3.314407e-03,0.314211,0.101401,OUTLIER
(11#)51,117810,10.14771318,117810,10.13195536,1.554051e-03,0.313989,0.050186,OUTLIER
(11#)103/2,118965,9.52419767,118965,9.59367649,-7.268499e-03,0.313784,-0.221422,EXPECTED
(13#)4,120120,10.20435862,120120,10.35908417,-1.504889e-02,0.313587,-0.493405,EXPECTED
(11#)105/2,121485,9.27437145,121275,9.49727062,-2.374962e-02,0.313404,-0.711220,EXPECTED
(11#)53,122430,9.68124523,122430,9.68626907,-5.187904e-04,0.313232,-0.016039,EXPECTED
(11#)107/2,123585,9.52613513,123585,9.59040243,-6.723764e-03,0.313073,-0.205279,EXPECTED
(11#)54,125580,9.67256963,125580,9.80396620,-1.349301e-02,0.312926,-0.419897,EXPECTED
(11#)109/2,126945,9.59062020,126945,9.68771796,-1.007334e-02,0.312790,-0.310425,EXPECTED
(11#)55,127050,9.41872620,127050,9.49813291,-8.395387e-03,0.312664,-0.253968,EXPECTED
(11#)111/2,128205,9.68065367,128205,9.76742120,-8.923053e-03,0.312549,-0.277613,EXPECTED
(11#)56,129675,9.74766229,129675,9.91900115,-1.742473e-02,0.312445,-0.548381,EXPECTED
(11#)113/2,130515,9.43615331,130515,9.58430136,-1.557808e-02,0.312351,-0.474300,EXPECTED
(11#)57,131670,9.97518861,131670,10.05542300,-8.011220e-03,0.312268,-0.256941,EXPECTED
(11#)115/2,132825,9.92832599,132825,9.94873805,-2.053831e-03,0.312194,-0.065383,EXPECTED
(11#)58,133980,9.87792028,133980,9.84781368,3.052523e-03,0.312129,0.096456,OUTLIER
(13#)9/2,135135,10.08048184,135135,10.35631854,-2.699576e-02,0.312075,-0.883880,EXPECTED
(11#)59,136290,9.61557389,136290,9.66050337,-4.661691e-03,0.312029,-0.143991,EXPECTED
(11#)119/2,137445,10.00469707,137445,10.12884488,-1.233259e-02,0.311992,-0.397920,EXPECTED
(11#)60,139230,9.92209541,139230,9.97264927,-5.082143e-03,0.311964,-0.162050,EXPECTED
(11#)121/2,139755,9.59789612,139755,9.49671797,1.059766e-02,0.311945,0.324346,OUTLIER
(11#)61,140910,9.68800166,140910,9.65680716,3.225106e-03,0.311934,0.100004,OUTLIER
(11#)123/2,142065,9.62650566,142065,9.73830362,-1.154664e-02,0.311932,-0.358405,EXPECTED
(11#)62,143220,9.78228987,143220,9.82081261,-3.930275e-03,0.311937,-0.123495,EXPECTED
(11#)125/2,144690,9.44585847,144690,9.55338740,-1.131940e-02,0.311951,-0.344698,EXPECTED
(11#)63,145530,9.55975400,145530,9.49653087,6.635434e-03,0.311973,0.202656,OUTLIER
(11#)127/2,146685,9.42769976,146685,9.57177405,-1.516643e-02,0.312002,-0.461774,EXPECTED
(11#)64,148785,9.46559343,147840,9.49546163,-3.150481e-03,0.312014,-0.095727,EXPECTED
(11#)129/2,148995,9.75541957,148995,9.72569228,3.051911e-03,0.312039,0.095268,OUTLIER
(13#)5,150150,10.40441005,150150,10.35393495,4.863124e-03,0.312083,0.161736,OUTLIER
(11#)131/2,151305,9.53353224,151515,9.60313060,-7.273856e-03,0.312134,-0.222976,EXPECTED
(11#)66,152460,9.54805482,152460,9.49544601,5.525134e-03,0.312193,0.168514,OUTLIER
(11#)133/2,153615,9.98222796,153615,10.05200546,-6.965855e-03,0.312259,-0.223460,EXPECTED
(11#)67,155610,9.83140567,155610,9.90477154,-7.434693e-03,0.312331,-0.234898,EXPECTED
(11#)135/2,156975,9.73469089,156975,9.80700979,-7.401529e-03,0.312410,-0.231487,EXPECTED
(11#)68,157080,10.19215775,157080,10.12429928,6.680173e-03,0.312495,0.217151,OUTLIER
(11#)137/2,158235,9.70269355,158340,9.71453061,-1.219233e-03,0.312588,-0.037868,EXPECTED
(11#)69,159390,9.90691796,159390,9.94511696,-3.848376e-03,0.312686,-0.122164,EXPECTED
(11#)139/2,160545,9.49676279,160545,9.56351936,-7.004812e-03,0.312791,-0.213422,EXPECTED
(11#)70,162435,9.94342578,162435,9.92906756,1.445035e-03,0.312904,0.045887,OUTLIER
(11#)141/2,162855,9.62845767,162855,9.70378960,-7.793436e-03,0.313020,-0.240662,EXPECTED
(11#)71,164010,9.66328517,164010,9.62995549,3.455066e-03,0.313142,0.106436,OUTLIER
(13#)11/2,165165,10.33415353,165165,10.35187109,-1.712998e-03,0.313272,-0.056556,EXPECTED
(11#)72,166320,9.34621665,166320,9.49287443,-1.556983e-02,0.313409,-0.467944,EXPECTED
(11#)145/2,167475,9.65881412,167475,9.84412082,-1.900353e-02,0.313547,-0.591001,EXPECTED
(11#)73,169260,9.54977310,169575,9.67056292,-1.256913e-02,0.313692,-0.385059,EXPECTED
(11#)147/2,169785,9.58327895,169785,9.49271464,9.495179e-03,0.313844,0.288565,OUTLIER
(11#)74,170940,9.71603852,170940,9.76260381,-4.781173e-03,0.314002,-0.148296,EXPECTED
(11#)149/2,172095,9.55695229,172095,9.55578174,1.224890e-04,0.314163,0.003726,OUTLIER
(11#)75,173250,9.41637714,173250,9.49024165,-7.813654e-03,0.314330,-0.234990,EXPECTED
(11#)151/2,174405,9.53476167,174405,9.55614529,-2.240190e-03,0.314503,-0.067992,EXPECTED
(11#)76,175560,9.99068066,175560,10.04928863,-5.849124e-03,0.314682,-0.186245,EXPECTED
(11#)153/2,176715,10.02213411,176715,10.12303770,-1.001773e-02,0.314863,-0.320468,EXPECTED
(11#)77,177870,9.43533784,177870,9.49144970,-5.929376e-03,0.315051,-0.178104,EXPECTED
(11#)155/2,179025,9.97293179,179025,9.81717382,1.574132e-02,0.315243,0.494089,OUTLIER
(13#)6,180180,10.36490489,180180,10.35008259,1.431070e-03,0.315440,0.046989,OUTLIER
(11#)157/2,181545,9.75708658,181545,9.88067259,-1.258674e-02,0.315645,-0.391535,EXPECTED
(11#)79,182910,9.43935091,182490,9.61475675,-1.841186e-02,0.315851,-0.555344,EXPECTED
(11#)159/2,183645,9.63184388,183645,9.67714951,-4.692706e-03,0.316060,-0.143345,EXPECTED
(11#)80,185640,9.86556750,185640,9.97519410,-1.105076e-02,0.316275,-0.346618,EXPECTED
(11#)161/2,185955,9.89916236,185955,9.94125318,-4.242944e-03,0.316496,-0.132990,EXPECTED
(11#)81,187110,9.42904853,187110,9.48976588,-6.418749e-03,0.316720,-0.191707,EXPECTED
(11#)163/2,188370,9.67394877,188370,9.81225596,-1.419563e-02,0.316950,-0.436369,EXPECTED
(11#)82,189420,9.72891497,189420,9.73376297,-4.981843e-04,0.317182,-0.015285,EXPECTED
(11#)165/2,190575,9.42838069,190575,9.49092460,-6.611674e-03,0.317420,-0.197038,EXPECTED
(11#)83,191730,9.47654296,191730,9.60734429,-1.370825e-02,0.317663,-0.411761,EXPECTED
(11#)167/2,193830,9.49772870,192885,9.54734772,-5.210704e-03,0.317907,-0.156080,EXPECTED
(11#)84,194040,9.45246451,194040,9.48934542,-3.894132e-03,0.318157,-0.115920,EXPECTED
(13#)13/2,195195,10.21160232,195195,10.34839166,-1.330656e-02,0.318411,-0.429600,EXPECTED
(11#)85,196350,10.04330323,196350,10.11780857,-7.391029e-03,0.318670,-0.233801,EXPECTED
(11#)171/2,197505,9.97616591,197505,10.04690872,-7.066158e-03,0.318930,-0.221813,EXPECTED
(11#)86,198660,9.52606363,198660,9.72067279,-2.022325e-02,0.319198,-0.609682,EXPECTED
(11#)173/2,199815,9.47408631,199815,9.54495676,-7.452612e-03,0.319465,-0.221841,EXPECTED
(11#)87,200970,9.76977837,200970,9.83962638,-7.123960e-03,0.319737,-0.218455,EXPECTED
(11#)175/2,202125,9.47501994,202125,9.48834936,-1.405807e-03,0.320014,-0.041653,EXPECTED
(11#)88,203490,9.43353629,203490,9.66167507,-2.389601e-02,0.320295,-0.712277,EXPECTED
(11#)177/2,204435,9.63699648,204435,9.65572087,-1.941084e-03,0.320579,-0.058408,EXPECTED
(11#)89,205590,9.51302139,205590,9.59835038,-8.929716e-03,0.320867,-0.265933,EXPECTED
(11#)179/2,207480,9.83057402,207480,9.85182749,-2.159643e-03,0.321158,-0.066178,EXPECTED
(11#)90,208845,9.96075978,208845,9.93403476,2.686636e-03,0.321453,0.083138,OUTLIER
(11#)181/2,209055,9.37522884,209055,9.54088819,-1.751560e-02,0.321752,-0.514867,EXPECTED
(13#)7,210210,10.11235236,210210,10.34704626,-2.294341e-02,0.322053,-0.728743,EXPECTED
(11#)183/2,211575,9.67968337,211365,9.65205043,2.858818e-03,0.322358,0.085721,OUTLIER
(11#)92,212520,9.90982728,212520,9.93960024,-2.999883e-03,0.322666,-0.092272,EXPECTED
(11#)185/2,213675,9.76352093,213675,9.75905071,4.579540e-04,0.322977,0.013841,OUTLIER
(11#)93,214830,9.69425677,214830,9.81454833,-1.233218e-02,0.323292,-0.372083,EXPECTED
(11#)187/2,215985,10.12029640,215985,10.11856877,1.707240e-04,0.323614,0.005339,OUTLIER
(11#)94,217140,9.66904020,217140,9.69721462,-2.909643e-03,0.323932,-0.086976,EXPECTED
(11#)189/2,218295,9.58469141,218295,9.48574714,1.037681e-02,0.324260,0.305139,OUTLIER
(11#)95,219450,9.97249946,219450,10.04514976,-7.258656e-03,0.324584,-0.223826,EXPECTED
(11#)191/2,220605,9.68174909,220605,9.53839988,1.491683e-02,0.324917,0.441187,OUTLIER
(11#)96,221760,9.46454153,221760,9.48791587,-2.466630e-03,0.325249,-0.071866,EXPECTED
(11#)193/2,222915,9.51873528,223860,9.55165113,-3.452042e-03,0.325587,-0.101097,EXPECTED
(11#)97,224070,9.64285201,224070,9.58645375,5.865882e-03,0.325926,0.173040,OUTLIER
(13#)15/2,225225,10.38651143,225225,10.34581238,3.926150e-03,0.326269,0.124741,OUTLIER
(11#)98,226380,9.51737426,226380,9.48436601,3.474238e-03,0.326615,0.101062,OUTLIER
(11#)197/2,227535,9.54379325,227535,9.53628323,7.872107e-04,0.326964,0.022969,OUTLIER
(11#)99,229425,9.32645837,228690,9.48750148,-1.711995e-02,0.327316,-0.492011,EXPECTED
(11#)199/2,229845,9.51374867,229845,9.53509916,-2.241658e-03,0.327671,-0.065158,EXPECTED
(11#)100,232050,10.03515508,232050,9.98138900,5.372177e-03,0.328028,0.163907,OUTLIER
(11#)201/2,232155,9.67369366,232155,9.63142998,4.378501e-03,0.328393,0.128698,OUTLIER
(11#)101,233415,9.98860545,233415,9.91660626,7.234236e-03,0.328753,0.219007,OUTLIER
(11#)203/2,234465,9.90414494,234465,9.83768003,6.733436e-03,0.329118,0.201949,OUTLIER
(11#)102,235620,10.00626051,235620,10.11794875,-1.110000e-02,0.329486,-0.338977,EXPECTED
(11#)205/2,236775,9.69631117,236775,9.72928609,-3.395000e-03,0.329859,-0.099967,EXPECTED
(11#)103,237930,9.61556689,237930,9.57979262,3.727392e-03,0.330233,0.108330,OUTLIER
(11#)207/2,239085,9.85121425,239085,9.93641116,-8.611183e-03,0.330609,-0.257697,EXPECTED
(13#)8,240240,10.37370351,240240,10.34470011,2.799774e-03,0.330988,0.087627,OUTLIER
(11#)209/2,241395,10.11574034,241395,10.04000405,7.515143e-03,0.331378,0.228550,OUTLIER
(11#)105,242550,9.50737707,242550,9.48670751,2.176422e-03,0.331755,0.062304,OUTLIER
(11#)211/2,244335,9.43652624,243705,9.53175374,-1.004079e-02,0.332142,-0.286707,EXPECTED
(11#)106,244860,9.57294212,244860,9.67160373,-1.025355e-02,0.332532,-0.296698,EXPECTED
(11#)213/2,246015,9.60290960,246015,9.62266733,-2.055360e-03,0.332924,-0.059346,EXPECTED
(11#)107,247170,9.44792372,247170,9.57494802,-1.335510e-02,0.333323,-0.381085,EXPECTED
(11#)215/2,248325,9.61491232,248325,9.71457171,-1.031174e-02,0.333722,-0.298630,EXPECTED
(11#)108,249480,9.52551372,249480,9.52823915,-2.860780e-04,0.334122,-0.008157,EXPECTED
(11#)217/2,250635,9.81181901,250635,9.81288770,-1.089127e-04,0.334521,-0.003195,EXPECTED
(11#)109,252525,9.68888102,252525,9.57414523,1.191268e-02,0.334923,0.342574,OUTLIER
(11#)219/2,252945,9.53831198,253890,9.63176110,-9.749557e-03,0.335332,-0.278676,EXPECTED
(11#)110,254100,9.44579392,254100,9.48462491,-4.102502e-03,0.335741,-0.115658,EXPECTED
(17#)/2,255255,10.98879350,255255,11.03177480,-3.903746e-03,0.336153,-0.127862,EXPECTED
(13#)9,270270,10.22605496,270270,10.34267277,-1.133945e-02,0.341718,-0.341269,EXPECTED
(13#)19/2,285285,10.84921557,285285,10.94908676,-9.163272e-03,0.347652,-0.287273,EXPECTED
(13#)10,300300,10.24062300,300300,10.34099125,-9.753272e-03,0.348927,-0.287648,EXPECTED
(13#)21/2,315315,10.31668283,315315,10.33979295,-2.237568e-03,0.336519,-0.068674,EXPECTED
(13#)11,330330,10.39343794,330330,10.33892379,5.258858e-03,0.325157,0.167655,OUTLIER
(13#)23/2,345345,10.82307543,345345,10.82958496,-6.012684e-04,0.314669,-0.020687,EXPECTED
(13#)12,373065,10.60647618,373065,10.70244483,-9.007429e-03,0.304967,-0.314685,EXPECTED
(13#)25/2,375375,10.25464963,375375,10.33628040,-7.928850e-03,0.295958,-0.275819,EXPECTED
(13#)13,390390,10.23137733,390390,10.33567358,-1.014216e-02,0.287587,-0.362660,EXPECTED
(13#)27/2,405405,10.26072189,405405,10.33502463,-7.215379e-03,0.279766,-0.265589,EXPECTED
(13#)14,420420,10.36643500,420420,10.33440433,3.094628e-03,0.272449,0.117566,OUTLIER
(13#)29/2,435435,10.80823080,435435,10.71603827,8.566432e-03,0.265584,0.347131,OUTLIER
(13#)15,451605,10.43630000,451605,10.58338889,-1.399557e-02,0.259132,-0.567621,EXPECTED
(13#)31/2,465465,10.58097936,465465,10.68848058,-1.010859e-02,0.253052,-0.424819,EXPECTED
(13#)16,480480,10.36292763,480480,10.33212621,2.976696e-03,0.247310,0.124546,OUTLIER
(13#)33/2,504735,10.40948314,504735,10.50694588,-9.319320e-03,0.241887,-0.402927,EXPECTED
(17#),510510,11.02689928,510510,11.01897614,7.187866e-04,0.236752,0.033466,OUTLIER
(13#)35/2,533715,10.41692508,533715,10.42869000,-1.128767e-03,0.231881,-0.050737,EXPECTED
(13#)18,540540,10.26910471,540540,10.33025290,-5.936920e-03,0.227251,-0.269078,EXPECTED
(13#)37/2,555555,10.60253259,555555,10.62468153,-2.086845e-03,0.222846,-0.099391,EXPECTED
(13#)19,570570,10.95264258,570570,10.93629474,1.493708e-03,0.218648,0.074768,OUTLIER
(13#)39/2,596505,10.29423475,585585,10.34784007,-5.193804e-03,0.214646,-0.249738,EXPECTED
(13#)20,608685,10.47216331,608685,10.44697372,2.408283e-03,0.210822,0.119483,OUTLIER
(13#)41/2,615615,10.61204631,615615,10.59291253,1.804652e-03,0.207166,0.092360,OUTLIER
(13#)21,636405,10.43557144,636405,10.39660103,3.741372e-03,0.203660,0.191350,OUTLIER
(13#)43/2,645645,10.62110639,645645,10.57925831,3.947869e-03,0.200313,0.208913,OUTLIER
(13#)22,660660,10.35016732,660660,10.32732307,2.209578e-03,0.197097,0.115904,OUTLIER
(13#)45/2,680295,10.36163204,680295,10.37041010,-8.468110e-04,0.194002,-0.045247,EXPECTED
(13#)23,690690,10.75535033,690690,10.81805642,-5.813293e-03,0.191036,-0.328242,EXPECTED
(13#)47/2,705705,10.42659488,705705,10.55565336,-1.230184e-02,0.188186,-0.685803,EXPECTED
(13#)24,726495,10.30832542,726495,10.38614973,-7.521300e-03,0.185436,-0.419683,EXPECTED
(13#)49/2,746130,10.67180211,746130,10.69171581,-1.864272e-03,0.182793,-0.108941,EXPECTED
(13#)25,750750,10.25109722,750750,10.32565027,-7.246371e-03,0.180239,-0.413634,EXPECTED
(17#)3/2,765765,10.99909949,765765,11.01306526,-1.268914e-03,0.177781,-0.078556,EXPECTED
(13#)26,780780,10.36864084,780780,10.32510548,4.207592e-03,0.175404,0.248200,OUTLIER
(13#)53/2,795795,10.54122315,795795,10.52717454,1.333619e-03,0.173108,0.081155,OUTLIER
(13#)27,810810,10.30416841,810810,10.32467817,-1.988455e-03,0.170888,-0.120019,EXPECTED
(13#)55/2,825825,10.34642760,825825,10.32433220,2.137842e-03,0.168741,0.130943,OUTLIER
(13#)28,844305,10.39372356,844305,10.34263921,4.927041e-03,0.166663,0.306513,OUTLIER
(13#)57/2,855855,10.95061370,855855,10.93082432,1.808783e-03,0.164650,0.120191,OUTLIER
(13#)29,870870,10.61823408,870870,10.70588237,-8.220625e-03,0.162699,-0.538714,EXPECTED
(13#)59/2,885885,10.48047317,885885,10.50443016,-2.283260e-03,0.160808,-0.148979,EXPECTED
(13#)30,903210,10.54756236,903210,10.57622688,-2.713958e-03,0.158973,-0.180311,EXPECTED
(13#)61/2,915915,10.51381724,915915,10.49802501,1.503175e-03,0.157193,0.100464,OUTLIER
(13#)31,930930,10.67473805,930930,10.67873080,-3.739673e-04,0.155464,-0.025683,EXPECTED
(13#)63/2,945945,10.24796411,945945,10.32284140,-7.279989e-03,0.153784,-0.486899,EXPECTED
(13#)32,960960,10.28708484,960960,10.32258552,-3.445054e-03,0.152152,-0.233324,EXPECTED
(13#)65/2,975975,10.32547689,975975,10.32244588,2.935898e-04,0.150564,0.020131,OUTLIER
(13#)33,990990,10.30541948,990990,10.32229966,-1.636651e-03,0.149018,-0.113276,EXPECTED
(13#)67/2,1009470,10.53313172,1009470,10.49721198,3.415995e-03,0.147517,0.243496,OUTLIER
