START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio,Status
11PR75/2,87316,2.472748,87767,2.526047,-2.132555e-02,0.137838,-3.866786e-01,OUTLIER
11PR38,88498,2.433762,88919,2.527133,-3.764725e-02,0.136722,-6.829259e-01,OUTLIER
11PR77/2,89459,2.383150,90089,2.528173,-5.907377e-02,0.135653,-1.069073e+00,OUTLIER
13PR3,90526,2.492321,91243,2.529212,-1.469339e-02,0.134584,-2.741113e-01,OUTLIER
11PR79/2,92357,2.434532,92399,2.530204,-3.854539e-02,0.133564,-7.163008e-01,OUTLIER
11PR40,92656,2.473194,93553,2.531183,-2.317635e-02,0.132557,-4.374646e-01,OUTLIER
11PR81/2,94228,2.450231,94709,2.532143,-3.288367e-02,0.131570,-6.225735e-01,OUTLIER
11PR41,95467,2.446013,95857,2.533089,-3.498015e-02,0.130595,-6.667637e-01,OUTLIER
11PR83/2,96361,2.470995,97007,2.534001,-2.517857e-02,0.129657,-4.859437e-01,OUTLIER
11PR42,97684,2.508166,98143,2.534897,-1.060120e-02,0.128734,-2.076452e-01,OUTLIER
11PR85/2,98764,2.453349,99317,2.535779,-3.304686e-02,0.127825,-6.448660e-01,OUTLIER
11PR43,99581,2.468655,100483,2.536650,-2.717084e-02,0.126937,-5.356594e-01,OUTLIER
11PR87/2,101467,2.483060,101627,2.537488,-2.168294e-02,0.126065,-4.317455e-01,OUTLIER
11PR44,102352,2.491281,102793,2.538310,-1.870147e-02,0.125218,-3.755770e-01,OUTLIER
11PR89/2,103214,2.468903,103919,2.539121,-2.804404e-02,0.124382,-5.645351e-01,OUTLIER
11PR45,104056,2.467765,105097,2.539914,-2.881734e-02,0.123564,-5.838998e-01,OUTLIER
13PR7/2,105883,2.452749,106243,2.540693,-3.522744e-02,0.122761,-7.163839e-01,OUTLIER
11PR46,106298,2.480088,107377,2.541457,-2.444350e-02,0.121974,-5.031318e-01,OUTLIER
11PR93/2,107684,2.498534,108557,2.542222,-1.733434e-02,0.121185,-3.605067e-01,OUTLIER
11PR47,109717,2.499467,109721,2.542940,-1.724338e-02,0.120444,-3.609395e-01,OUTLIER
11PR95/2,110281,2.415536,110879,2.543671,-5.168710e-02,0.119690,-1.070557e+00,OUTLIER
11PR48,111058,2.464714,112031,2.544369,-3.180691e-02,0.118970,-6.695385e-01,OUTLIER
11PR97/2,112681,2.478536,113189,2.545078,-2.649323e-02,0.118237,-5.627849e-01,OUTLIER
11PR49,113389,2.460935,114343,2.545756,-3.388630e-02,0.117546,-7.215984e-01,OUTLIER
11PR99/2,115426,2.500222,115499,2.546428,-1.831206e-02,0.116857,-3.954064e-01,OUTLIER
11PR50,116371,2.460027,116639,2.547079,-3.477489e-02,0.116172,-7.493372e-01,OUTLIER
11PR101/2,116728,2.402456,117809,2.547718,-5.870651e-02,0.115511,-1.257560e+00,OUTLIER
11PR51,118894,2.444233,118931,2.548352,-4.171550e-02,0.114856,-9.065177e-01,OUTLIER
11PR103/2,119458,2.462122,120103,2.548976,-3.466813e-02,0.114211,-7.604697e-01,OUTLIER
13PR4,121234,2.463828,121271,2.549589,-3.421593e-02,0.113578,-7.550846e-01,OUTLIER
11PR105/2,121612,2.502568,122401,2.550194,-1.885203e-02,0.112952,-4.216481e-01,OUTLIER
11PR53,123059,2.504951,123583,2.550788,-1.813316e-02,0.112337,-4.080312e-01,OUTLIER
11PR107/2,124447,2.517146,124739,2.551369,-1.350436e-02,0.111738,-3.062790e-01,OUTLIER
11PR54,125479,2.491172,125887,2.551943,-2.410175e-02,0.111143,-5.467821e-01,OUTLIER
11PR109/2,126397,2.546025,127037,2.552501,-2.540343e-03,0.110566,-5.857135e-02,OUTLIER
11PR55,127189,2.428594,128203,2.553054,-4.997780e-02,0.109994,-1.131516e+00,OUTLIER
11PR111/2,129263,2.490514,129347,2.553603,-2.501619e-02,0.109426,-5.765449e-01,OUTLIER
11PR56,130307,2.503745,130513,2.554136,-1.992640e-02,0.108875,-4.628335e-01,OUTLIER
11PR113/2,131641,2.512217,131072,2.554664,-1.675508e-02,0.108328,-3.918378e-01,OUTLIER
11PR57,131888,2.478781,132817,2.555182,-3.035655e-02,0.107791,-7.087883e-01,OUTLIER
11PR115/2,133174,2.475614,133979,2.555697,-3.183654e-02,0.107258,-7.466389e-01,OUTLIER
11PR58,134087,2.503206,135131,2.556197,-2.094830e-02,0.106740,-4.964493e-01,OUTLIER
13PR9/2,135802,2.501586,136277,2.556698,-2.179165e-02,0.106220,-5.188477e-01,OUTLIER
11PR59,136649,2.492808,137443,2.557185,-2.549726e-02,0.105715,-6.089675e-01,OUTLIER
11PR119/2,137587,2.515309,138599,2.557661,-1.669751e-02,0.105222,-4.025014e-01,OUTLIER
11PR60,139511,2.466330,139753,2.558141,-3.654961e-02,0.104725,-8.766866e-01,OUTLIER
11PR121/2,140009,2.495139,140909,2.558602,-2.511658e-02,0.104247,-6.087753e-01,OUTLIER
11PR61,141676,2.498497,142061,2.559068,-2.395378e-02,0.103764,-5.837381e-01,OUTLIER
11PR123/2,142258,2.505830,143197,2.559513,-2.119699e-02,0.103301,-5.196755e-01,OUTLIER
11PR62,143896,2.509536,144349,2.559966,-1.989610e-02,0.102832,-4.904115e-01,OUTLIER
11PR125/2,145144,2.491578,145517,2.560400,-2.724725e-02,0.102381,-6.722146e-01,OUTLIER
11PR63,146176,2.504029,146683,2.560832,-2.243117e-02,0.101933,-5.572582e-01,OUTLIER
11PR127/2,147401,2.521313,147827,2.561266,-1.572187e-02,0.101483,-3.936916e-01,OUTLIER
11PR64,148696,2.533538,148991,2.561686,-1.104889e-02,0.101047,-2.785634e-01,OUTLIER
11PR129/2,149846,2.509766,150131,2.562098,-2.063693e-02,0.100620,-5.200954e-01,OUTLIER
13PR5,150292,2.507348,151303,2.562506,-2.176007e-02,0.100195,-5.505065e-01,OUTLIER
11PR131/2,151909,2.518866,152459,2.562922,-1.733921e-02,0.099775,-4.415535e-01,OUTLIER
11PR66,152914,2.505061,153611,2.563309,-2.298592e-02,0.099362,-5.862201e-01,OUTLIER
11PR133/2,154702,2.506776,154769,2.563704,-2.245562e-02,0.098951,-5.753151e-01,OUTLIER
11PR67,155816,2.502854,155921,2.564095,-2.417391e-02,0.098545,-6.214521e-01,OUTLIER
11PR135/2,156007,2.496651,157061,2.564494,-2.681095e-02,0.098148,-6.912316e-01,OUTLIER
11PR68,157901,2.486203,158233,2.564850,-3.114335e-02,0.097760,-8.044906e-01,OUTLIER
11PR137/2,158419,2.533724,159389,2.565224,-1.235565e-02,0.097370,-3.235083e-01,OUTLIER
11PR69,159407,2.542242,160541,2.565593,-9.143272e-03,0.096987,-2.407642e-01,OUTLIER
11PR139/2,161659,2.491347,161683,2.565955,-2.950720e-02,0.096611,-7.722516e-01,OUTLIER
11PR70,162353,2.507294,162853,2.566316,-2.326732e-02,0.096235,-6.133112e-01,OUTLIER
11PR141/2,163297,2.519915,163997,2.566665,-1.838222e-02,0.095872,-4.876293e-01,OUTLIER
11PR71,164954,2.477786,165161,2.567013,-3.537755e-02,0.095510,-9.342163e-01,OUTLIER
13PR11/2,165701,2.520785,166319,2.567360,-1.830777e-02,0.095149,-4.894954e-01,OUTLIER
11PR72,166351,2.526473,167471,2.567707,-1.618902e-02,0.094788,-4.350129e-01,OUTLIER
11PR145/2,167809,2.490909,168629,2.568036,-3.049370e-02,0.094445,-8.166340e-01,OUTLIER
11PR73,168814,2.509419,169783,2.568366,-2.321865e-02,0.094101,-6.264227e-01,OUTLIER
11PR147/2,170539,2.495056,170927,2.568695,-2.908681e-02,0.093759,-7.854073e-01,OUTLIER
11PR74,171694,2.497959,172093,2.569021,-2.805089e-02,0.093419,-7.606804e-01,OUTLIER
11PR149/2,172849,2.504239,173249,2.569338,-2.566338e-02,0.093089,-6.993200e-01,OUTLIER
11PR75,174214,2.457750,174389,2.569656,-4.452574e-02,0.092757,-1.206443e+00,OUTLIER
11PR151/2,174814,2.514062,175543,2.569965,-2.199251e-02,0.092435,-6.047817e-01,OUTLIER
11PR76,176551,2.496728,176713,2.570277,-2.903260e-02,0.092111,-7.984823e-01,OUTLIER
11PR153/2,177841,2.524335,177841,2.570585,-1.815584e-02,0.091789,-5.038730e-01,OUTLIER
11PR77,178898,2.502055,179021,2.570882,-2.713664e-02,0.091479,-7.523803e-01,OUTLIER
11PR155/2,179083,2.529322,180179,2.571178,-1.641288e-02,0.091171,-4.590934e-01,OUTLIER
13PR6,180379,2.501151,181303,2.571471,-2.772708e-02,0.090865,-7.738953e-01,OUTLIER
11PR157/2,181919,2.535068,182489,2.571768,-1.437314e-02,0.090556,-4.052741e-01,OUTLIER
11PR79,182519,2.515243,183637,2.572051,-2.233422e-02,0.090259,-6.293888e-01,OUTLIER
11PR159/2,184696,2.506373,184777,2.572337,-2.597814e-02,0.089962,-7.332429e-01,OUTLIER
11PR80,185578,2.512282,185951,2.572619,-2.373294e-02,0.089672,-6.728633e-01,OUTLIER
11PR161/2,187024,2.533868,187091,2.572892,-1.528357e-02,0.089383,-4.365931e-01,OUTLIER
11PR81,187471,2.522543,188261,2.573165,-1.986914e-02,0.089096,-5.681737e-01,OUTLIER
11PR163/2,189094,2.510677,189407,2.573439,-2.469070e-02,0.088811,-7.066917e-01,OUTLIER
11PR82,189817,2.521375,190573,2.573706,-2.054250e-02,0.088533,-5.910903e-01,OUTLIER
11PR165/2,191626,2.523077,191717,2.573971,-1.997065e-02,0.088255,-5.766699e-01,OUTLIER
11PR83,191768,2.509171,192883,2.574236,-2.560037e-02,0.087977,-7.395683e-01,OUTLIER
11PR167/2,193639,2.501153,194027,2.574493,-2.890080e-02,0.087710,-8.361646e-01,OUTLIER
11PR84,194767,2.519507,195193,2.574753,-2.169036e-02,0.087438,-6.318306e-01,OUTLIER
13PR13/2,195751,2.518018,196337,2.575004,-2.237900e-02,0.087176,-6.536891e-01,OUTLIER
11PR85,197402,2.512439,197479,2.575260,-2.469651e-02,0.086907,-7.228532e-01,OUTLIER
11PR171/2,198046,2.523633,198659,2.575503,-2.034532e-02,0.086653,-5.985944e-01,OUTLIER
11PR86,199021,2.495353,199813,2.575752,-3.171133e-02,0.086394,-9.306086e-01,OUTLIER
11PR173/2,200899,2.517394,200929,2.575993,-2.301085e-02,0.086141,-6.802684e-01,OUTLIER
11PR87,201904,2.515768,202121,2.576233,-2.375013e-02,0.085890,-7.039818e-01,OUTLIER
11PR175/2,203128,2.520731,203279,2.576471,-2.187169e-02,0.085640,-6.508641e-01,OUTLIER
11PR88,203417,2.508934,204431,2.576710,-2.665543e-02,0.085391,-7.937136e-01,OUTLIER
11PR177/2,204928,2.464243,205589,2.576941,-4.471838e-02,0.085150,-1.323523e+00,OUTLIER
11PR89,205924,2.529874,206699,2.577173,-1.852356e-02,0.084906,-5.570749e-01,OUTLIER
11PR179/2,206984,2.513240,207877,2.577401,-2.520877e-02,0.084668,-7.577952e-01,OUTLIER
11PR90,208129,2.513207,209039,2.577630,-2.531075e-02,0.084427,-7.630616e-01,OUTLIER
11PR181/2,209362,2.520880,210209,2.577851,-2.234806e-02,0.084196,-6.766473e-01,OUTLIER
13PR7,210557,2.506060,211349,2.578075,-2.833120e-02,0.083962,-8.577094e-01,OUTLIER
11PR183/2,211459,2.494267,212507,2.578292,-3.313227e-02,0.083735,-1.003463e+00,OUTLIER
11PR92,212644,2.547725,213659,2.578515,-1.201285e-02,0.083507,-3.687116e-01,OUTLIER
11PR185/2,213784,2.541986,214817,2.578730,-1.435136e-02,0.083275,-4.412369e-01,OUTLIER
11PR93,215854,2.563496,215983,2.578936,-6.004959e-03,0.083059,-1.858920e-01,OUTLIER
11PR187/2,216917,2.525146,217121,2.579153,-2.116217e-02,0.082836,-6.519750e-01,OUTLIER
11PR94,217697,2.481485,218287,2.579358,-3.868336e-02,0.082616,-1.184674e+00,OUTLIER
11PR189/2,219311,2.546183,219437,2.579573,-1.302851e-02,0.082398,-4.052283e-01,OUTLIER
11PR95,220453,2.532386,220589,2.579767,-1.853714e-02,0.082188,-5.764954e-01,OUTLIER
11PR191/2,221332,2.526687,221747,2.579971,-2.086920e-02,0.081974,-6.500110e-01,OUTLIER
11PR96,222634,2.538822,222913,2.580173,-1.615626e-02,0.081762,-5.057484e-01,OUTLIER
11PR193/2,223469,2.547178,224069,2.580369,-1.294633e-02,0.081555,-4.069769e-01,OUTLIER
11PR97,225002,2.551522,225223,2.580566,-1.131871e-02,0.081349,-3.570296e-01,OUTLIER
13PR15/2,225892,2.548480,226379,2.580761,-1.258721e-02,0.081144,-3.978236e-01,OUTLIER
11PR98,227251,2.549104,227533,2.580954,-1.241717e-02,0.080941,-3.934965e-01,OUTLIER
11PR197/2,228097,2.525164,228677,2.581146,-2.192748e-02,0.080740,-6.933614e-01,OUTLIER
11PR99,229234,2.519971,229841,2.581338,-2.406048e-02,0.080538,-7.619633e-01,OUTLIER
11PR199/2,230848,2.518411,230999,2.581523,-2.475139e-02,0.080344,-7.855223e-01,OUTLIER
11PR100,231643,2.524351,232153,2.581709,-2.246758e-02,0.080148,-7.156510e-01,OUTLIER
11PR201/2,232189,2.532524,233297,2.581896,-1.930758e-02,0.079952,-6.175205e-01,OUTLIER
11PR101,233978,2.534564,234463,2.582078,-1.857287e-02,0.079760,-5.957121e-01,OUTLIER
11PR203/2,235028,2.506846,235607,2.582257,-2.963843e-02,0.079572,-9.477077e-01,OUTLIER
11PR102,236092,2.538865,236773,2.582437,-1.701640e-02,0.079384,-5.488763e-01,OUTLIER
11PR205/2,237883,2.566648,237929,2.582615,-6.201684e-03,0.079196,-2.016137e-01,OUTLIER
11PR103,238892,2.539570,239081,2.582795,-1.687737e-02,0.079007,-5.471034e-01,OUTLIER
11PR207/2,239857,2.497741,240209,2.582965,-3.355124e-02,0.078828,-1.081139e+00,OUTLIER
13PR8,241393,2.514952,241393,2.583141,-2.675238e-02,0.078643,-8.670702e-01,OUTLIER
11PR209/2,242119,2.534017,242533,2.583314,-1.926728e-02,0.078461,-6.282994e-01,OUTLIER
11PR105,243043,2.536059,243703,2.583479,-1.852564e-02,0.078286,-6.057277e-01,OUTLIER
11PR211/2,243736,2.522425,244859,2.583648,-2.398161e-02,0.078109,-7.838149e-01,OUTLIER
11PR106,245587,2.544113,246011,2.583815,-1.548493e-02,0.077933,-5.094376e-01,OUTLIER
11PR213/2,246518,2.561050,247141,2.583981,-8.913902e-03,0.077759,-2.948983e-01,OUTLIER
11PR107,247868,2.534405,248323,2.584146,-1.943619e-02,0.077584,-6.411245e-01,OUTLIER
11PR215/2,248867,2.548208,249463,2.584311,-1.406857e-02,0.077411,-4.663807e-01,OUTLIER
11PR108,249512,2.527815,250619,2.584471,-2.216555e-02,0.077243,-7.334775e-01,OUTLIER
11PR217/2,251081,2.534266,251789,2.584629,-1.967793e-02,0.077076,-6.534200e-01,OUTLIER
11PR109,252071,2.523456,252937,2.584787,-2.401372e-02,0.076910,-7.974386e-01,OUTLIER
11PR219/2,253741,2.514393,254083,2.584945,-2.767281e-02,0.076744,-9.193162e-01,OUTLIER
11PR110,255214,2.528919,255253,2.585102,-2.197303e-02,0.076577,-7.336798e-01,OUTLIER
17PR/2,259801,2.503359,270269,2.585254,-3.219033e-02,0.076417,-1.071686e+00,OUTLIER
13PR9,272794,2.510783,285283,2.587149,-2.996184e-02,0.074417,-1.026190e+00,OUTLIER
13PR19/2,285424,2.505523,300299,2.588856,-3.271858e-02,0.072612,-1.147648e+00,OUTLIER
13PR10,303904,2.513081,315313,2.590400,-3.030281e-02,0.070975,-1.089384e+00,OUTLIER
13PR21/2,324223,2.512902,330329,2.591807,-3.091706e-02,0.069481,-1.135634e+00,OUTLIER
13PR11,340261,2.521429,345329,2.593084,-2.802210e-02,0.068121,-1.051878e+00,OUTLIER
13PR23/2,354971,2.521369,360337,2.594259,-2.849892e-02,0.066868,-1.090058e+00,OUTLIER
13PR12,366794,2.499164,375373,2.595336,-3.775971e-02,0.065717,-1.463427e+00,OUTLIER
13PR25/2,386068,2.523716,390389,2.596326,-2.836495e-02,0.064655,-1.123038e+00,OUTLIER
13PR13,401509,2.524416,405401,2.597242,-2.844036e-02,0.063672,-1.143768e+00,OUTLIER
13PR27/2,414448,2.520611,420419,2.598090,-3.027523e-02,0.062760,-1.234528e+00,OUTLIER
13PR14,431146,2.523703,435427,2.598877,-2.935216e-02,0.061911,-1.214227e+00,OUTLIER
13PR29/2,448444,2.521152,450431,2.599608,-3.064472e-02,0.061120,-1.283639e+00,OUTLIER
13PR15,463549,2.513127,465463,2.600289,-3.409480e-02,0.060382,-1.443510e+00,OUTLIER
13PR31/2,467009,2.541140,480463,2.600925,-2.325435e-02,0.059692,-1.001558e+00,OUTLIER
13PR16,488339,2.536748,495491,2.601518,-2.521218e-02,0.059045,-1.096960e+00,OUTLIER
13PR33/2,498436,2.527659,510481,2.602073,-2.901486e-02,0.058440,-1.273340e+00,OUTLIER
17PR,515611,2.539315,524288,2.602594,-2.461428e-02,0.057870,-1.093468e+00,OUTLIER
13PR35/2,535858,2.540830,540539,2.603081,-2.420494e-02,0.057336,-1.085723e+00,OUTLIER
13PR18,548461,2.531963,555523,2.603538,-2.787640e-02,0.056832,-1.259414e+00,OUTLIER
13PR37/2,569077,2.543991,570569,2.603969,-2.330271e-02,0.056358,-1.064232e+00,OUTLIER
13PR19,571262,2.550486,585581,2.604373,-2.090803e-02,0.055910,-9.638168e-01,OUTLIER
13PR39/2,588338,2.563074,600577,2.604754,-1.613092e-02,0.055488,-7.511534e-01,OUTLIER
13PR20,612022,2.551653,615607,2.605112,-2.073428e-02,0.054712,-9.770983e-01,OUTLIER
13PR41/2,621472,2.552996,630613,2.605450,-2.033783e-02,0.054355,-9.650262e-01,OUTLIER
13PR21,633967,2.541689,645641,2.605769,-2.489901e-02,0.054017,-1.186293e+00,OUTLIER
13PR43/2,656629,2.539026,660659,2.606069,-2.606241e-02,0.053698,-1.248519e+00,OUTLIER
13PR22,674719,2.554681,675643,2.606352,-2.002418e-02,0.053395,-9.677123e-01,OUTLIER
13PR45/2,686398,2.527108,690689,2.606621,-3.097918e-02,0.053108,-1.497194e+00,OUTLIER
13PR23,703568,2.559020,705689,2.606873,-1.852705e-02,0.052836,-9.056893e-01,OUTLIER
13PR47/2,713309,2.554701,720703,2.607112,-2.030790e-02,0.052578,-9.968238e-01,OUTLIER
13PR24,733528,2.558252,735733,2.607337,-1.900518e-02,0.052333,-9.379359e-01,OUTLIER
13PR49/2,748691,2.568782,750749,2.607550,-1.497923e-02,0.052100,-7.441075e-01,OUTLIER
13PR25,758411,2.555201,765763,2.607751,-2.035727e-02,0.051880,-1.012914e+00,OUTLIER
17PR3/2,770558,2.532269,780733,2.607941,-2.944528e-02,0.051672,-1.464468e+00,OUTLIER
13PR26,787162,2.561586,795793,2.608120,-1.800306e-02,0.051473,-9.040468e-01,OUTLIER
13PR53/2,804191,2.552045,810809,2.608289,-2.179945e-02,0.051285,-1.096695e+00,OUTLIER
13PR27,819212,2.562766,825821,2.608449,-1.766865e-02,0.051106,-8.938872e-01,OUTLIER
13PR55/2,831373,2.564720,840839,2.608599,-1.696398e-02,0.050937,-8.614367e-01,OUTLIER
13PR28,850253,2.564273,855851,2.608741,-1.719272e-02,0.050776,-8.757681e-01,OUTLIER
13PR57/2,860422,2.564422,870853,2.608875,-1.718598e-02,0.050624,-8.781013e-01,OUTLIER
13PR29,883648,2.566164,885883,2.609001,-1.655521e-02,0.050480,-8.485935e-01,OUTLIER
13PR59/2,891427,2.564719,900869,2.609120,-1.716408e-02,0.050343,-8.819697e-01,OUTLIER
13PR30,909037,2.548728,915911,2.609231,-2.346113e-02,0.050214,-1.204903e+00,OUTLIER
13PR61/2,915961,2.547074,930911,2.609336,-2.415053e-02,0.050092,-1.242953e+00,OUTLIER
13PR31,944161,2.565326,945943,2.609434,-1.704777e-02,0.049976,-8.825836e-01,OUTLIER
13PR63/2,957844,2.549019,960941,2.609526,-2.346002e-02,0.049867,-1.213368e+00,OUTLIER
13PR32,968299,2.573348,975967,2.609612,-1.399378e-02,0.049764,-7.287196e-01,OUTLIER
13PR65/2,990586,2.569172,990989,2.609692,-1.564854e-02,0.049666,-8.158499e-01,OUTLIER
13PR33,1004449,2.563918,1006003,2.609767,-1.772439e-02,0.049575,-9.248411e-01,OUTLIER
13PR67/2,1016921,2.561834,1021019,2.609836,-1.856398e-02,0.049488,-9.699725e-01,OUTLIER
17PR2,1034134,2.571303,1036027,2.609901,-1.489952e-02,0.049408,-7.812095e-01,OUTLIER
13PR69/2,1050706,2.556321,1051027,2.609960,-2.076578e-02,0.049332,-1.087306e+00,OUTLIER
13PR35,1053142,2.560025,1066063,2.610015,-1.933894e-02,0.049260,-1.014819e+00,OUTLIER
13PR71/2,1067611,2.564956,1081079,2.610065,-1.743380e-02,0.049194,-9.169614e-01,OUTLIER
13PR36,1093418,2.575284,1096079,2.610112,-1.343331e-02,0.049132,-7.088659e-01,OUTLIER
13PR73/2,1101119,2.571810,1111091,2.610154,-1.479929e-02,0.049075,-7.813347e-01,OUTLIER
13PR37,1116337,2.566773,1126093,2.610191,-1.677393e-02,0.049021,-8.857020e-01,OUTLIER
13PR75/2,1138519,2.571708,1141139,2.610225,-1.486615e-02,0.048972,-7.865107e-01,OUTLIER
13PR38,1154584,2.576126,1156151,2.610256,-1.316158e-02,0.048926,-6.975841e-01,OUTLIER
13PR77/2,1166306,2.582036,1171133,2.610282,-1.088003e-02,0.048885,-5.778051e-01,OUTLIER
13PR39,1171721,2.577143,1186181,2.610306,-1.278603e-02,0.048846,-6.789297e-01,OUTLIER
13PR79/2,1190542,2.575724,1201183,2.610325,-1.334408e-02,0.048812,-7.088626e-01,OUTLIER
13PR40,1201553,2.553525,1216213,2.610342,-2.200649e-02,0.048781,-1.164736e+00,OUTLIER
13PR81/2,1227416,2.574592,1231229,2.610355,-1.379515e-02,0.048753,-7.335549e-01,OUTLIER
13PR41,1239109,2.571541,1246243,2.610365,-1.498473e-02,0.048728,-7.967493e-01,OUTLIER
13PR83/2,1246537,2.571671,1261259,2.610373,-1.493724e-02,0.048707,-7.945880e-01,OUTLIER
13PR42,1271308,2.567174,1276271,2.610377,-1.668897e-02,0.048689,-8.873257e-01,OUTLIER
17PR5/2,1287808,2.580738,1291271,2.610378,-1.141963e-02,0.048673,-6.089618e-01,OUTLIER
13PR43,1305097,2.580555,1306289,2.610374,-1.148901e-02,0.048660,-6.128031e-01,OUTLIER
13PR87/2,1308529,2.570502,1321319,2.610368,-1.539000e-02,0.048650,-8.194450e-01,OUTLIER
13PR44,1327552,2.567012,1336333,2.610359,-1.674518e-02,0.048644,-8.911068e-01,OUTLIER
13PR89/2,1347289,2.580835,1351327,2.610348,-1.137056e-02,0.048643,-6.067266e-01,OUTLIER
13PR45,1352977,2.568573,1366349,2.610335,-1.612807e-02,0.048639,-8.586114e-01,OUTLIER
13PR91/2,1367291,2.578175,1381349,2.610319,-1.239065e-02,0.048636,-6.609096e-01,OUTLIER
13PR46,1392068,2.581279,1396393,2.610301,-1.118053e-02,0.048637,-5.967062e-01,OUTLIER
13PR93/2,1403569,2.576241,1411387,2.610281,-1.312652e-02,0.048640,-6.998355e-01,OUTLIER
13PR47,1421554,2.574203,1426393,2.610259,-1.390948e-02,0.048645,-7.412067e-01,OUTLIER
13PR95/2,1427329,2.563568,1441439,2.610235,-1.804022e-02,0.048652,-9.592000e-01,OUTLIER
13PR48,1446013,2.577389,1456451,2.610209,-1.265342e-02,0.048662,-6.744482e-01,OUTLIER
13PR97/2,1460213,2.583438,1471447,2.610181,-1.029850e-02,0.048673,-5.494422e-01,OUTLIER
13PR49,1485139,2.569529,1486451,2.610151,-1.568546e-02,0.048687,-8.343500e-01,OUTLIER
13PR99/2,1498438,2.572049,1501499,2.610119,-1.469296e-02,0.048703,-7.816767e-01,OUTLIER
13PR50,1508933,2.579741,1516513,2.610085,-1.169378e-02,0.048721,-6.228115e-01,OUTLIER
13PR101/2,1525204,2.588498,1531499,2.610050,-8.291594e-03,0.048741,-4.421739e-01,OUTLIER
17PR3,1538384,2.572062,1546537,2.610013,-1.464729e-02,0.048763,-7.782745e-01,OUTLIER
13PR103/2,1552613,2.581629,1561559,2.609974,-1.091966e-02,0.048786,-5.810068e-01,OUTLIER
13PR52,1568978,2.579733,1576571,2.609934,-1.163903e-02,0.048812,-6.187208e-01,OUTLIER
13PR105/2,1588283,2.576881,1591589,2.609892,-1.272909e-02,0.048839,-6.759147e-01,OUTLIER
13PR53,1600058,2.588112,1606603,2.609848,-8.363330e-03,0.048868,-4.447900e-01,OUTLIER
13PR107/2,1611293,2.582728,1621619,2.609803,-1.042853e-02,0.048899,-5.536923e-01,OUTLIER
13PR54,1625321,2.576631,1636627,2.609756,-1.277400e-02,0.048931,-6.769737e-01,OUTLIER
13PR109/2,1647964,2.569523,1651621,2.609709,-1.551844e-02,0.048965,-8.207087e-01,OUTLIER
13PR55,1658869,2.582682,1666657,2.609659,-1.039117e-02,0.049001,-5.505398e-01,OUTLIER
13PR111/2,1668971,2.593334,1681679,2.609608,-6.255712e-03,0.049038,-3.318651e-01,OUTLIER
13PR56,1693639,2.579746,1696693,2.609556,-1.148915e-02,0.049077,-6.074128e-01,OUTLIER
13PR113/2,1708321,2.575121,1711687,2.609502,-1.326288e-02,0.049117,-6.999817e-01,OUTLIER
13PR57,1725814,2.588012,1726693,2.609447,-8.248308e-03,0.049159,-4.360341e-01,OUTLIER
13PR115/2,1740821,2.579711,1741723,2.609391,-1.143948e-02,0.049202,-6.032275e-01,OUTLIER
13PR58,1746859,2.570141,1756747,2.609333,-1.513387e-02,0.049247,-7.958251e-01,OUTLIER
13PR117/2,1770016,2.583728,1771751,2.609275,-9.839088e-03,0.049293,-5.182683e-01,OUTLIER
13PR59,1777753,2.573578,1786781,2.609215,-1.375226e-02,0.049340,-7.222740e-01,OUTLIER
17PR7/2,1791778,2.589083,1801781,2.609154,-7.722272e-03,0.049388,-4.063943e-01,OUTLIER
13PR60,1802266,2.584393,1816813,2.609091,-9.511221e-03,0.049438,-4.995752e-01,OUTLIER
13PR121/2,1831436,2.577516,1831811,2.609028,-1.215159e-02,0.049490,-6.367347e-01,OUTLIER
13PR61,1835741,2.571404,1846843,2.608963,-1.450077e-02,0.049542,-7.581244e-01,OUTLIER
13PR123/2,1858867,2.583732,1861859,2.608897,-9.692661e-03,0.049596,-5.073998e-01,OUTLIER
13PR62,1872751,2.587271,1876859,2.608830,-8.298193e-03,0.049651,-4.342108e-01,OUTLIER
13PR125/2,1877164,2.577582,1891889,2.608762,-1.202403e-02,0.049707,-6.272758e-01,OUTLIER
13PR63,1892416,2.592349,1906889,2.608693,-6.284915e-03,0.049764,-3.284302e-01,OUTLIER
13PR127/2,1908661,2.585161,1921919,2.608623,-9.034707e-03,0.049823,-4.709070e-01,OUTLIER
13PR64,1931242,2.580351,1936889,2.608552,-1.086984e-02,0.049882,-5.653542e-01,OUTLIER
13PR129/2,1939141,2.593342,1951949,2.608480,-5.820285e-03,0.049943,-3.031055e-01,OUTLIER
13PR65,1953379,2.593798,1966963,2.608407,-5.616479e-03,0.050005,-2.921508e-01,OUTLIER
13PR131/2,1969936,2.574568,1981963,2.608333,-1.302957e-02,0.050068,-6.743828e-01,OUTLIER
13PR66,1988632,2.587112,1996979,2.608258,-8.140370e-03,0.050132,-4.218064e-01,OUTLIER
13PR133/2,1997902,2.586030,2012009,2.608182,-8.529546e-03,0.050197,-4.413013e-01,OUTLIER
13PR67,2021137,2.583325,2027023,2.608105,-9.546575e-03,0.050263,-4.930068e-01,OUTLIER
13PR135/2,2033041,2.591447,2042039,2.608027,-6.377590e-03,0.050330,-3.294258e-01,OUTLIER
